time,flux,filt,sample,fluxerr
-7.458333333332977,-0.6669779817910353,g,7,0.27193401727790945
31.8333333333348,-3.153021534969387,g,7,0.27193401727790945
23.4166666666679,-2.162524372165187,g,7,0.27193401727790945
35.375000000001585,-3.5483290991754473,g,7,0.27193401727790945
8.208333333334133,-0.5467161330104879,g,7,0.27193401727790945
-4.9166666666662415,-0.5113467264510518,g,7,0.27193401727790945
26.958333333334664,-2.585619022890633,g,7,0.27193401727790945
-16.624999999999904,0.6891245172641121,g,7,0.27193401727790945
37.791666666668306,-3.808582145026474,g,7,0.27193401727790945
40.666666666668405,-4.107776837473249,g,7,0.27193401727790945
-13.708333333333156,-0.3290451370468616,g,7,0.27193401727790945
21.083333333334497,-1.882987963921064,g,7,0.27193401727790945
13.291666666667616,-0.9998439127036534,g,7,0.27193401727790945
-10.5416666666664,-0.7126081739509864,g,7,0.27193401727790945
-0.7083333333327871,-0.308010432319346,g,7,0.27193401727790945
-2.916666666666185,-0.3945161812460185,g,7,0.27193401727790945
16.541666666667716,-1.3520490079422842,g,7,0.27193401727790945
5.375000000000719,-0.3766162409764888,g,7,0.27193401727790945
3.29166666666733,-0.3030984793156115,g,7,0.27193401727790945
10.375000000000872,-0.7208009107646944,g,7,0.27193401727790945
-7.458333333332977,-0.3205916123208645,r,7,0.27193401727790945
31.8333333333348,-2.1929397547019818,r,7,0.27193401727790945
23.4166666666679,-1.34757996163194,r,7,0.27193401727790945
35.375000000001585,-2.5248326369865204,r,7,0.27193401727790945
8.208333333334133,0.0271562325141871,r,7,0.27193401727790945
-4.9166666666662415,-0.1271405754607251,r,7,0.27193401727790945
26.958333333334664,-1.7104117649532746,r,7,0.27193401727790945
-16.624999999999904,0.992491249465079,r,7,0.27193401727790945
37.791666666668306,-2.7407187718026904,r,7,0.27193401727790945
40.666666666668405,-2.985721080854571,r,7,0.27193401727790945
-13.708333333333156,-0.0104001851716439,r,7,0.27193401727790945
21.083333333334497,-1.1071255520462024,r,7,0.27193401727790945
13.291666666667616,-0.3497025875626924,r,7,0.27193401727790945
-10.5416666666664,-0.3977208508704954,r,7,0.27193401727790945
-0.7083333333327871,0.1397823161917522,r,7,0.27193401727790945
-2.916666666666185,0.0204431534335931,r,7,0.27193401727790945
16.541666666667716,-0.6505425094785089,r,7,0.27193401727790945
5.375000000000719,0.1568842539149635,r,7,0.27193401727790945
3.29166666666733,0.2012878705195397,r,7,0.27193401727790945
10.375000000000872,-0.1150669424847521,r,7,0.27193401727790945
