time,flux,filt,sample,fluxerr
-14.458333333333176,-1.1947412875253,g,12,0.16516038914897818
22.5000000000012,-1.5324565768124572,g,12,0.16516038914897818
9.833333333334185,-0.974052713294995,g,12,0.16516038914897818
-2.4999999999995013,-0.4324829635839187,g,12,0.16516038914897818
-17.29166666666659,-0.7176591601570159,g,12,0.16516038914897818
14.208333333334304,-1.164411139005363,g,12,0.16516038914897818
-9.083333333333025,-0.5469783187988249,g,12,0.16516038914897818
4.58333333333403,-0.7339972865477513,g,12,0.16516038914897818
0.083333333333902,-0.5276950730962078,g,12,0.16516038914897818
33.416666666668185,-2.1015630246074153,g,12,0.16516038914897818
-7.0416666666663,-0.4221192613311331,g,12,0.16516038914897818
2.4583333333339765,-0.6343298716779486,g,12,0.16516038914897818
41.91666666666845,-2.6331081271939567,g,12,0.16516038914897818
26.708333333334664,-1.7373844859726262,g,12,0.16516038914897818
36.625000000001585,-2.293146901817984,g,12,0.16516038914897818
38.66666666666833,-2.4208610799010444,g,12,0.16516038914897818
7.208333333334112,-0.8559093337534982,g,12,0.16516038914897818
47.12500000000189,-2.9946036036819663,g,12,0.16516038914897818
24.500000000001272,-1.6277986127150896,g,12,0.16516038914897818
-11.958333333333108,-0.9013619349329643,g,12,0.16516038914897818
-14.458333333333176,-0.8825513826124087,r,12,0.16516038914897818
22.5000000000012,-0.6846191621701792,r,12,0.16516038914897818
9.833333333334185,-0.3212097840901435,r,12,0.16516038914897818
-2.4999999999995013,0.0401208737008254,r,12,0.16516038914897818
-17.29166666666659,-0.4537829518352474,r,12,0.16516038914897818
14.208333333334304,-0.4448223306295524,r,12,0.16516038914897818
-9.083333333333025,-0.1614086089336055,r,12,0.16516038914897818
4.58333333333403,-0.1597609472207608,r,12,0.16516038914897818
0.083333333333902,-0.0188103180574934,r,12,0.16516038914897818
33.416666666668185,-1.0834801368354905,r,12,0.16516038914897818
-7.0416666666663,-0.0103753150843175,r,12,0.16516038914897818
2.4583333333339765,-0.0912446435843463,r,12,0.16516038914897818
41.91666666666845,-1.482595358901328,r,12,0.16516038914897818
26.708333333334664,-0.8239921406626571,r,12,0.16516038914897818
36.625000000001585,-1.2250183906648822,r,12,0.16516038914897818
38.66666666666833,-1.3209166555704606,r,12,0.16516038914897818
7.208333333334112,-0.2426187137365971,r,12,0.16516038914897818
47.12500000000189,-1.7633090127972046,r,12,0.16516038914897818
24.500000000001272,-0.7488288331167325,r,12,0.16516038914897818
-11.958333333333108,-0.5528469132593834,r,12,0.16516038914897818
