time,flux,filt,sample,fluxerr
-5.624999999999591,-0.2560743175938,g,21,0.04523123327170794
-3.4583333333328636,-0.03000406150732,g,21,0.04523123327170794
19.083333333334444,-0.9111999921171864,g,21,0.04523123327170794
41.75000000000174,-2.024778919648387,g,21,0.04523123327170794
16.83333333333438,-0.753779776367125,g,21,0.04523123327170794
47.916666666668576,-2.2090008493406543,g,21,0.04523123327170794
22.458333333334544,-1.1326014945352192,g,21,0.04523123327170794
34.458333333334885,-1.7550909072365322,g,21,0.04523123327170794
12.000000000000908,-0.4011801527045939,g,21,0.04523123327170794
-10.29166666666639,-0.5643316870488881,g,21,0.04523123327170794
-14.499999999999844,1.0270563479831445,g,21,0.04523123327170794
26.45833333333465,-1.3685619516827714,g,21,0.04523123327170794
0.4166666666672448,0.14838031087654,g,21,0.04523123327170794
9.625000000000844,-0.2312363830007626,g,21,0.04523123327170794
44.33333333333515,-2.105946030056121,g,21,0.04523123327170794
36.50000000000161,-1.8375006007454608,g,21,0.04523123327170794
29.333333333334743,-1.520045746089977,g,21,0.04523123327170794
5.208333333334048,0.0373078959046289,g,21,0.04523123327170794
14.166666666667636,-0.5602220900757189,g,21,0.04523123327170794
31.583333333334807,-1.628497067089114,g,21,0.04523123327170794
-5.624999999999591,0.2183523812283638,r,21,0.04523123327170794
-3.4583333333328636,0.4816677400263778,r,21,0.04523123327170794
19.083333333334444,-0.0833485535888094,r,21,0.04523123327170794
41.75000000000174,-0.7986185458483348,r,21,0.04523123327170794
16.83333333333438,0.0365211488316674,r,21,0.04523123327170794
47.916666666668576,-0.8775382135567966,r,21,0.04523123327170794
22.458333333334544,-0.2467589143613615,r,21,0.04523123327170794
34.458333333334885,-0.6567441554046738,r,21,0.04523123327170794
12.000000000000908,0.312867555856247,r,21,0.04523123327170794
-10.29166666666639,-0.2041256275406766,r,21,0.04523123327170794
-14.499999999999844,1.4122135035338488,r,21,0.04523123327170794
26.45833333333465,-0.4123732729098854,r,21,0.04523123327170794
0.4166666666672448,0.7113444575565957,r,21,0.04523123327170794
9.625000000000844,0.4481693386705103,r,21,0.04523123327170794
44.33333333333515,-0.8353213842824303,r,21,0.04523123327170794
36.50000000000161,-0.7030768378844101,r,21,0.04523123327170794
29.333333333334743,-0.5127826387475842,r,21,0.04523123327170794
5.208333333334048,0.6579889687338643,r,21,0.04523123327170794
14.166666666667636,0.1871491940035312,r,21,0.04523123327170794
31.583333333334807,-0.5811958396204133,r,21,0.04523123327170794
