time,flux,filt,sample,fluxerr
-10.958333333333078,-0.8855536402912954,g,4,0.23304370152625495
43.25000000000178,-2.1193026329977265,g,4,0.23304370152625495
-7.666666666666314,-0.5464855531359589,g,4,0.23304370152625495
17.750000000001066,-1.1347734795912316,g,4,0.23304370152625495
0.083333333333902,-0.3669843448366947,g,4,0.23304370152625495
10.91666666666755,-0.7901989139543524,g,4,0.23304370152625495
-14.874999999999854,-1.651443911102504,g,4,0.23304370152625495
6.5000000000007585,-0.5770631577744822,g,4,0.23304370152625495
-5.249999999999577,-0.4126588315648938,g,4,0.23304370152625495
4.333333333334023,-0.4867848815730866,g,4,0.23304370152625495
30.54166666666811,-1.6883957707950508,g,4,0.23304370152625495
26.20833333333465,-1.517493307028975,g,4,0.23304370152625495
28.291666666668036,-1.6016599032520205,g,4,0.23304370152625495
8.916666666667483,-0.6905813721639795,g,4,0.23304370152625495
33.83333333333486,-1.8083597146712975,g,4,0.23304370152625495
-2.2499999999994977,-0.3521772038614017,g,4,0.23304370152625495
38.95833333333502,-1.9821106087432805,g,4,0.23304370152625495
-18.99999999999997,-1.3252517174915717,g,4,0.23304370152625495
19.833333333334473,-1.235004324893481,g,4,0.23304370152625495
15.083333333334323,-1.0020187904349385,g,4,0.23304370152625495
-10.958333333333078,-0.5262929394396458,r,4,0.23304370152625495
43.25000000000178,-0.9683188566797156,r,4,0.23304370152625495
-7.666666666666314,-0.122539855588478,r,4,0.23304370152625495
17.750000000001066,-0.4121295716129758,r,4,0.23304370152625495
0.083333333333902,0.1489078143352955,r,4,0.23304370152625495
10.91666666666755,-0.159636988484273,r,4,0.23304370152625495
-14.874999999999854,-1.3742434294405257,r,4,0.23304370152625495
6.5000000000007585,0.0027120685805606,r,4,0.23304370152625495
-5.249999999999577,0.0462019550606385,r,4,0.23304370152625495
4.333333333334023,0.0704753344400046,r,4,0.23304370152625495
30.54166666666811,-0.7608419233228574,r,4,0.23304370152625495
26.20833333333465,-0.6627854532784099,r,4,0.23304370152625495
28.291666666668036,-0.7122599550507012,r,4,0.23304370152625495
8.916666666667483,-0.0838835462512754,r,4,0.23304370152625495
33.83333333333486,-0.8239646170513808,r,4,0.23304370152625495
-2.2499999999994977,0.1406544264522935,r,4,0.23304370152625495
38.95833333333502,-0.9075356840810188,r,4,0.23304370152625495
-18.99999999999997,-1.2374666806157606,r,4,0.23304370152625495
19.833333333334473,-0.4814072622736525,r,4,0.23304370152625495
15.083333333334323,-0.3171478947554504,r,4,0.23304370152625495
