time,flux,filt,sample,fluxerr
20.125000000000423,-1.2918528218945795,g,6,0.08222095385853063
31.500000000000377,-1.8891703287108432,g,6,0.08222095385853063
0.1250000000004988,0.0091282923106668,g,6,0.08222095385853063
36.91666666666703,-2.255549490614815,g,6,0.08222095385853063
13.458333333333783,-1.129982315826112,g,6,0.08222095385853063
2.958333333333821,-0.7578321962715968,g,6,0.08222095385853063
45.58333333333366,-2.8853007426371917,g,6,0.08222095385853063
11.208333333333792,-1.1076019733775944,g,6,0.08222095385853063
24.250000000000416,-1.4703698176189128,g,6,0.08222095385853063
17.833333333333773,-1.2177352546355458,g,6,0.08222095385853063
41.33333333333369,-2.5723029224401266,g,6,0.08222095385853063
27.083333333333737,-1.6209348299706932,g,6,0.08222095385853063
39.04166666666702,-2.4065043605210867,g,6,0.08222095385853063
29.333333333333727,-1.7532302627280565,g,6,0.08222095385853063
43.37500000000035,-2.721960268697313,g,6,0.08222095385853063
34.375000000000384,-2.0797236397291563,g,6,0.08222095385853063
6.750000000000478,-1.0519704839998667,g,6,0.08222095385853063
-2.0416666666661603,-1.2349467889917598,g,6,0.08222095385853063
15.708333333333774,-1.1665199107822524,g,6,0.08222095385853063
8.916666666667135,-1.0885555398246467,g,6,0.08222095385853063
20.125000000000423,-0.593860389749139,r,6,0.08222095385853063
31.500000000000377,-1.010600044601116,r,6,0.08222095385853063
0.1250000000004988,0.4685871375052137,r,6,0.08222095385853063
36.91666666666703,-1.2862317419172875,r,6,0.08222095385853063
13.458333333333783,-0.5244924277129748,r,6,0.08222095385853063
2.958333333333821,-0.2919656579592633,r,6,0.08222095385853063
45.58333333333366,-1.7695316211580518,r,6,0.08222095385853063
11.208333333333792,-0.530734781773841,r,6,0.08222095385853063
24.250000000000416,-0.7093624680315642,r,6,0.08222095385853063
17.833333333333773,-0.5529620219712577,r,6,0.08222095385853063
41.33333333333369,-1.5283575819758075,r,6,0.08222095385853063
27.083333333333737,-0.814778189709358,r,6,0.08222095385853063
39.04166666666702,-1.4013092208396642,r,6,0.08222095385853063
29.333333333333727,-0.9104331654113268,r,6,0.08222095385853063
43.37500000000035,-1.6434910505223037,r,6,0.08222095385853063
34.375000000000384,-1.1531600945549665,r,6,0.08222095385853063
6.750000000000478,-0.532015411538584,r,6,0.08222095385853063
-2.0416666666661603,-0.8531661444893714,r,6,0.08222095385853063
15.708333333333774,-0.5312233067052148,r,6,0.08222095385853063
8.916666666667135,-0.5404213812468583,r,6,0.08222095385853063
