time,flux,filt,sample
-19.124999999999975,-0.45932133063253744,g,0
-19.083333333333307,-1.125450573092408,g,0
-19.04166666666664,-1.775867822463784,g,0
-18.99999999999997,-2.3992131800834997,g,0
-18.958333333333304,-2.964284359683713,g,0
-18.916666666666636,-3.4489580227440975,g,0
-18.874999999999968,-3.843893180851392,g,0
-18.8333333333333,-4.149266218550032,g,0
-18.791666666666632,-4.370987010894325,g,0
-18.749999999999964,-4.517858666417236,g,0
-18.708333333333297,-4.59973624944859,g,0
-18.66666666666663,-4.626435470138411,g,0
-18.62499999999996,-4.6071393867193855,g,0
-18.583333333333293,-4.550119113115326,g,0
-18.541666666666625,-4.462639470427856,g,0
-18.499999999999957,-4.350972147867083,g,0
-18.45833333333329,-4.220461330027792,g,0
-18.41666666666662,-4.075618738476603,g,0
-18.374999999999954,-3.920222601853574,g,0
-18.333333333333286,-3.7574163599138615,g,0
-18.291666666666618,-3.5898007757103123,g,0
-18.24999999999995,-3.419513970914128,g,0
-18.208333333333282,-3.2483048679454463,g,0
-18.166666666666615,-3.0775942682734225,g,0
-18.124999999999947,-2.9085289236165117,g,0
-18.08333333333328,-2.742025881163954,g,0
-18.04166666666661,-2.5788118655032655,g,0
-17.999999999999943,-2.4194533359043646,g,0
-17.958333333333275,-2.2643864715271427,g,0
-17.916666666666607,-2.113937865329383,g,0
-17.87499999999994,-1.9683428105905847,g,0
-17.83333333333327,-1.827764081835788,g,0
-17.791666666666604,-1.6923015208551178,g,0
-17.749999999999936,-1.562006635965325,g,0
-17.708333333333268,-1.4368881609554123,g,0
-17.6666666666666,-1.3169226684616397,g,0
-17.624999999999932,-1.2020605274429386,g,0
-17.583333333333265,-1.0922291438146807,g,0
-17.541666666666597,-0.9873401009539151,g,0
-17.49999999999993,-0.8872910991227663,g,0
-17.45833333333326,-0.791969174308953,g,0
-17.416666666666593,-0.7012546046435908,g,0
-17.374999999999925,-0.6150210187956446,g,0
-17.333333333333258,-0.5331391551856086,g,0
-17.29166666666659,-0.4554761216383163,g,0
-17.249999999999922,-0.3818990352455067,g,0
-17.208333333333254,-0.3122735351998003,g,0
-17.166666666666586,-0.24646687284202073,g,0
-17.12499999999992,-0.1843463332224431,g,0
-17.08333333333325,-0.12578182536693205,g,0
-17.041666666666583,-0.07064477394915158,g,0
-16.999999999999915,-0.018809313010727635,g,0
-16.958333333333247,0.02984786286135588,g,0
-16.91666666666658,0.07544706796010914,g,0
-16.87499999999991,0.11810588160003732,g,0
-16.833333333333243,0.1579383843678812,g,0
-16.791666666666575,0.19505636297375162,g,0
-16.749999999999908,0.2295666591615273,g,0
-16.70833333333324,0.2615746423504639,g,0
-16.666666666666572,0.29118166444651905,g,0
-16.624999999999904,0.31848577480199936,g,0
-16.583333333333236,0.343581843551398,g,0
-16.54166666666657,0.3665630520417693,g,0
-16.4999999999999,0.38751623323368634,g,0
-16.458333333333236,0.4065291178665653,g,0
-16.416666666666565,0.423683624513302,g,0
-16.374999999999897,0.4390601456860814,g,0
-16.33333333333323,0.45273557505019824,g,0
-16.291666666666565,0.4647848990344947,g,0
-16.249999999999893,0.47527949745501274,g,0
-16.208333333333226,0.4842888964790042,g,0
-16.166666666666558,0.491880216503251,g,0
-16.12499999999989,0.4981171796581556,g,0
-16.083333333333222,0.503062183123582,g,0
-16.041666666666554,0.5067748084496664,g,0
-15.999999999999885,0.5093128079535312,g,0
-15.958333333333218,0.5107310306862978,g,0
-15.91666666666655,0.5110835306970856,g,0
-15.874999999999883,0.5104212645307946,g,0
-15.833333333333215,0.5087936819936552,g,0
-15.791666666666547,0.5062480650387009,g,0
-15.74999999999988,0.5028307507978695,g,0
-15.70833333333321,0.4985855775290844,g,0
-15.666666666666542,0.4935547460464811,g,0
-15.624999999999876,0.4877790669767954,g,0
-15.583333333333208,0.48129790073584644,g,0
-15.54166666666654,0.47414851776008504,g,0
-15.499999999999872,0.4663671843688384,g,0
-15.458333333333204,0.457989339428007,g,0
-15.416666666666536,0.44904787677395674,g,0
-15.374999999999869,0.4395748479949475,g,0
-15.3333333333332,0.4296014881923753,g,0
-15.291666666666531,0.41915792050568257,g,0
-15.249999999999863,0.40827151745951085,g,0
-15.208333333333197,0.396970661739104,g,0
-15.16666666666653,0.3852814561395945,g,0
-15.124999999999861,0.37322883248946326,g,0
-15.083333333333194,0.36083771677569487,g,0
-15.041666666666526,0.3481306656561962,g,0
-14.999999999999858,0.33513064685400806,g,0
