time,flux,filt,sample
-2.16666666666616,-0.7754194876205958,g,0
-2.1249999999994933,-0.20554444144974582,g,0
-2.0833333333328268,-0.010235900051398517,g,0
-2.0416666666661603,-0.18861418680441844,g,0
-1.9999999999994937,-0.6049615830659256,g,0
-1.9583333333328274,-1.1361677607592569,g,0
-1.9166666666661607,-1.6977557960154215,g,0
-1.8749999999994942,-2.2385574694157384,g,0
-1.8333333333328277,-2.7306393821128516,g,0
-1.7916666666661611,-3.1609286728127266,g,0
-1.7499999999994946,-3.5253778901159194,g,0
-1.708333333332828,-3.825166740406292,g,0
-1.6666666666661616,-4.064311564729053,g,0
-1.624999999999495,-4.248210680063895,g,0
-1.5833333333328286,-4.382763787656437,g,0
-1.541666666666162,-4.473870449744062,g,0
-1.4999999999994955,-4.527145332649756,g,0
-1.458333333332829,-4.54777938432035,g,0
-1.4166666666661625,-4.54047641532572,g,0
-1.374999999999496,-4.5094493543301155,g,0
-1.3333333333328294,-4.458432280417906,g,0
-1.291666666666163,-4.39071560498159,g,0
-1.2499999999994964,-4.309183102911145,g,0
-1.2083333333328299,-4.216352758442117,g,0
-1.1666666666661634,-4.114416878663416,g,0
-1.1249999999994968,-4.005278963265251,g,0
-1.0833333333328303,-3.8905875235693976,g,0
-1.0416666666661638,-3.7717674025206804,g,0
-0.9999999999994972,-3.6500471770872345,g,0
-0.9583333333328307,-3.526485030888793,g,0
-0.9166666666661641,-3.4019873628624175,g,0
-0.8749999999994976,-3.2773297553945646,g,0
-0.8333333333328311,-3.1531750451712597,g,0
-0.7916666666661646,-3.03008383735812,g,0
-0.7499999999994981,-2.9085312787921573,g,0
-0.7083333333328315,-2.788916029511217,g,0
-0.666666666666165,-2.6715709843871416,g,0
-0.6249999999994985,-2.5567703863024143,g,0
-0.583333333332832,-2.4447388903278977,g,0
-0.5416666666661655,-2.335656952311716,g,0
-0.49999999999949896,-2.229667798216262,g,0
-0.45833333333283244,-2.1268802992570635,g,0
-0.4166666666661659,-2.027375276842811,g,0
-0.3749999999994994,-1.9312085643031978,g,0
-0.3333333333328329,-1.8384138423301266,g,0
-0.29166666666616636,-1.7490073376313902,g,0
-0.24999999999949987,-1.6629873809031892,g,0
-0.20833333333283335,-1.580340715481583,g,0
-0.16666666666616684,-1.50104004812194,g,0
-0.12499999999950032,-1.4250494330928731,g,0
-0.0833333333328338,-1.352324065008073,g,0
-0.04166666666616728,-1.2828108515185725,g,0
4.992395385983173e-13,-1.2164526480593274,g,0
0.04166666666716576,-1.1531856858068714,g,0
0.08333333333383228,-1.0929427606936137,g,0
0.1250000000004988,-1.0356529624875357,g,0
0.16666666666716531,-0.9812435881846255,g,0
0.20833333333383183,-0.9296389091126329,g,0
0.2500000000004984,-0.8807625935274181,g,0
0.2916666666671649,-0.8345371134774204,g,0
0.3333333333338314,-0.7908840489163786,g,0
0.37500000000049794,-0.7497249264487493,g,0
0.41666666666716445,-0.7109816617631886,g,0
0.4583333333338314,-0.674575883083584,g,0
0.5000000000004979,-0.6404310057526637,g,0
0.5416666666671645,-0.6084698481883528,g,0
0.583333333333831,-0.5786167450371664,g,0
0.6250000000004966,-0.5507977169565947,g,0
0.6666666666671636,-0.5249387332962812,g,0
0.7083333333338296,-0.5009683867055976,g,0
0.7500000000004966,-0.47881592050847743,g,0
0.7916666666671631,-0.458412286045359,g,0
0.8333333333338301,-0.4396898771146631,g,0
0.8750000000004962,-0.4225831079739244,g,0
0.9166666666671622,-0.40702683295640796,g,0
0.9583333333338292,-0.39295877115837996,g,0
1.0000000000004956,-0.38031760274476767,g,0
1.0416666666671621,-0.36904418815206697,g,0
1.0833333333338282,-0.3590804862669863,g,0
1.1250000000004956,-0.3503701791240843,g,0
1.1666666666671621,-0.3428590279131427,g,0
1.2083333333338286,-0.33649340804235806,g,0
