time,flux,filt,sample
-19.499999999999986,-2.109361907519645,g,0
-19.458333333333318,-2.2831755232968973,g,0
-19.41666666666665,-2.4046371317453534,g,0
-19.374999999999982,-2.5804695153939825,g,0
-19.333333333333314,-2.8111901340638,g,0
-19.291666666666647,-3.0729080981335315,g,0
-19.24999999999998,-3.342616993738435,g,0
-19.20833333333331,-3.6038495204684793,g,0
-19.166666666666643,-3.8464703396686915,g,0
-19.124999999999975,-4.06511615836752,g,0
-19.083333333333307,-4.257655762700839,g,0
-19.04166666666664,-4.423995550513709,g,0
-18.99999999999997,-4.565241310257846,g,0
-18.958333333333304,-4.683137729775886,g,0
-18.916666666666636,-4.779715120643267,g,0
-18.874999999999968,-4.857068521848234,g,0
-18.8333333333333,-4.917231718236284,g,0
-18.791666666666632,-4.962107818158948,g,0
-18.749999999999964,-4.993436732036201,g,0
-18.708333333333297,-5.012786419399809,g,0
-18.66666666666663,-5.0215560056019335,g,0
-18.62499999999996,-5.020986382519553,g,0
-18.583333333333293,-5.012172632288639,g,0
-18.541666666666625,-4.9960820623094975,g,0
-18.499999999999957,-4.973566181023848,g,0
-18.45833333333329,-4.9453764090448935,g,0
-18.41666666666662,-4.91217615593558,g,0
-18.374999999999954,-4.8745525069056015,g,0
-18.333333333333286,-4.833026015407192,g,0
-18.291666666666618,-4.788058924198218,g,0
-18.24999999999995,-4.740063674778863,g,0
-18.208333333333282,-4.689410325152135,g,0
-18.166666666666615,-4.636428011127112,g,0
-18.124999999999947,-4.58141487824404,g,0
-18.08333333333328,-4.524638346151704,g,0
-18.04166666666661,-4.466341370006191,g,0
-17.999999999999943,-4.406742442533876,g,0
-17.958333333333275,-4.346040640942391,g,0
-17.916666666666607,-4.284416655277013,g,0
-17.87499999999994,-4.222035705791505,g,0
-17.83333333333327,-4.159047879041356,g,0
-17.791666666666604,-4.095590318367169,g,0
-17.749999999999936,-4.031788524599065,g,0
-17.708333333333268,-3.9677566077953657,g,0
-17.6666666666666,-3.9035996370758568,g,0
-17.624999999999932,-3.8394135380087633,g,0
-17.583333333333265,-3.775286145015791,g,0
-17.541666666666597,-3.7112972677940697,g,0
-17.49999999999993,-3.6475205975568734,g,0
-17.45833333333326,-3.58402306348626,g,0
-17.416666666666593,-3.52086527769562,g,0
-17.374999999999925,-3.4581034209580324,g,0
-17.333333333333258,-3.3957875418545207,g,0
-17.29166666666659,-3.3339636167649687,g,0
-17.249999999999922,-3.2726735166841863,g,0
-17.208333333333254,-3.2119547310551475,g,0
-17.166666666666586,-3.1518407940810604,g,0
-17.12499999999992,-3.0923620243500025,g,0
-17.08333333333325,-3.0335457817408233,g,0
-17.041666666666583,-2.975415948619112,g,0
-16.999999999999915,-2.9179939039889966,g,0
-16.958333333333247,-2.8612977765024077,g,0
-16.91666666666658,-2.8053446400311053,g,0
-16.87499999999991,-2.750147819209861,g,0
-16.833333333333243,-2.695719935014914,g,0
-16.79166666666658,-2.6420701144121814,g,0
-16.749999999999908,-2.589207133004617,g,0
-16.708333333333243,-2.537137056853716,g,0
-16.666666666666572,-2.4858649235086254,g,0
-16.624999999999904,-2.435394331638239,g,0
-16.583333333333236,-2.385727504488518,g,0
-16.541666666666572,-2.336865076831092,g,0
-16.4999999999999,-2.2888070782899526,g,0
-16.458333333333233,-2.241552054698637,g,0
-16.416666666666565,-2.1950977661117648,g,0
-16.374999999999897,-2.1494414709647707,g,0
-16.33333333333323,-2.104578678050842,g,0
-16.29166666666656,-2.060505474121218,g,0
-16.249999999999893,-2.017215640059039,g,0
-16.20833333333323,-1.9747045017411367,g,0
-16.166666666666558,-1.9329636561474643,g,0
-16.124999999999893,-1.8919876485868308,g,0
-16.083333333333222,-1.8517683115070547,g,0
-16.041666666666554,-1.8122973143610785,g,0
-15.999999999999886,-1.773567770340179,g,0
-15.958333333333218,-1.7355696036976873,g,0
-15.91666666666655,-1.6982944535140447,g,0
-15.874999999999883,-1.6617333283879958,g,0
-15.833333333333215,-1.6258763890791066,g,0
-15.791666666666547,-1.5907142705537467,g,0
-15.74999999999988,-1.55623747818019,g,0
-15.708333333333211,-1.5224352992047123,g,0
-15.666666666666542,-1.489298415076739,g,0
-15.624999999999874,-1.4568165686009387,g,0
-15.583333333333208,-1.4249794570104832,g,0
-15.54166666666654,-1.3937765247206322,g,0
-15.499999999999872,-1.3631975125539029,g,0
-15.458333333333204,-1.3332323798555166,g,0
-15.416666666666536,-1.303871237243822,g,0
-15.374999999999869,-1.2751030160664705,g,0
-15.3333333333332,-1.2469176212235986,g,0
-15.291666666666533,-1.2193047309424259,g,0
-15.249999999999865,-1.1922543419156604,g,0
-15.208333333333197,-1.1657562267069537,g,0
-15.16666666666653,-1.1398002083633472,g,0
-15.124999999999861,-1.1143762937074584,g,0
-15.083333333333194,-1.0894750059509377,g,0
-15.041666666666526,-1.0650862895942268,g,0
-14.999999999999856,-1.0411994965905151,g,0
-14.95833333333319,-1.017806145268004,g,0
-14.916666666666522,-0.9948963488433513,g,0
-14.874999999999854,-0.972460148836177,g,0
-14.833333333333186,-0.9504893829416012,g,0
-14.791666666666519,-0.9289735932526497,g,0
-14.749999999999853,-0.9079045974357598,g,0
-14.708333333333183,-0.8872727833423362,g,0
-14.666666666666515,-0.8670702287618433,g,0
-14.624999999999849,-0.8472879088832137,g,0
-14.583333333333181,-0.8279165007644984,g,0
-14.541666666666512,-0.8089482653270359,g,0
-14.499999999999844,-0.7903754219246295,g,0
-14.458333333333176,-0.7721890092565893,g,0
-14.416666666666508,-0.754381078291992,g,0
-14.37499999999984,-0.7369440233953739,g,0
-14.333333333333172,-0.7198697094332474,g,0
-14.291666666666504,-0.7031512996042437,g,0
-14.249999999999838,-0.686781044024567,g,0
-14.208333333333169,-0.670751031489143,g,0
-14.1666666666665,-0.6550545118817048,g,0
-14.124999999999831,-0.639684121965562,g,0
-14.083333333333165,-0.6246334394453754,g,0
-14.041666666666497,-0.6098957397150393,g,0
-13.999999999999828,-0.5954636472600789,g,0
-13.95833333333316,-0.5813309243822005,g,0
-13.916666666666492,-0.5674913799639256,g,0
-13.874999999999826,-0.5539384536543395,g,0
-13.833333333333158,-0.5406662627493795,g,0
-13.79166666666649,-0.5276687939375542,g,0
-13.749999999999822,-0.514939326912021,g,0
-13.708333333333155,-0.5024729034982975,g,0
-13.666666666666488,-0.49026442270821136,g,0
-13.624999999999819,-0.47830673881029995,g,0
-13.583333333333151,-0.4665951994503956,g,0
-13.541666666666485,-0.45512491485268214,g,0
-13.499999999999815,-0.44389026859511915,g,0
-13.458333333333147,-0.432886202923882,g,0
-13.41666666666648,-0.4221079621097594,g,0
-13.37499999999981,-0.41154987163683643,g,0
-13.333333333333144,-0.4012082573418496,g,0
-13.291666666666476,-0.39107730500011684,g,0
-13.24999999999981,-0.381153668258186,g,0
-13.20833333333314,-0.3714319775294612,g,0
-13.166666666666472,-0.36190802948087963,g,0
-13.124999999999805,-0.3525780937445582,g,0
-13.083333333333137,-0.34343732731412757,g,0
-13.04166666666647,-0.3344822872175577,g,0
-12.999999999999803,-0.3257078523297672,g,0
-12.958333333333133,-0.31711193021697426,g,0
-12.916666666666465,-0.3086889845813161,g,0
-12.874999999999797,-0.3004361066996353,g,0
-12.83333333333313,-0.2923495828520011,g,0
-12.791666666666462,-0.2844260936302234,g,0
-12.749999999999792,-0.27666169881604574,g,0
-12.708333333333126,-0.2690529427640982,g,0
-12.666666666666458,-0.26159702330561174,g,0
-12.62499999999979,-0.25429027729378006,g,0
-12.583333333333123,-0.24713013762275793,g,0
-12.541666666666456,-0.24011271398490308,g,0
-12.499999999999787,-0.23323548915093895,g,0
-12.45833333333312,-0.2264954963535999,g,0
-12.416666666666453,-0.21988985538038008,g,0
-12.374999999999783,-0.21341540242288914,g,0
-12.333333333333115,-0.20706977826798578,g,0
-12.29166666666645,-0.20085046474300938,g,0
-12.249999999999778,-0.19475413844453016,g,0
-12.208333333333114,-0.18877928680738165,g,0
-12.166666666666444,-0.18292245779457517,g,0
-12.124999999999776,-0.1771813784284788,g,0
-12.083333333333107,-0.17155440689715462,g,0
-12.041666666666439,-0.1660383537285881,g,0
-11.99999999999977,-0.16063127799733934,g,0
-11.958333333333107,-0.15533102348738836,g,0
-11.916666666666439,-0.1501353961163261,g,0
-11.874999999999769,-0.14504253500679454,g,0
-11.833333333333103,-0.1400496161093976,g,0
-11.791666666666433,-0.13515568461468774,g,0
-11.749999999999764,-0.13035758533166586,g,0
-11.708333333333096,-0.12565514768495945,g,0
-11.666666666666428,-0.1210443585857206,g,0
-11.624999999999764,-0.11652520365749552,g,0
-11.583333333333092,-0.112095154242013,g,0
-11.541666666666426,-0.10775215597903554,g,0
-11.499999999999758,-0.10349498368759313,g,0
-11.458333333333089,-0.09932198156132088,g,0
-11.416666666666423,-0.0952311887417494,g,0
-11.374999999999755,-0.09122196785168413,g,0
-11.333333333333085,-0.08729149358560662,g,0
-11.29166666666642,-0.08343870136138776,g,0
-11.249999999999751,-0.07966287084217427,g,0
-11.208333333333083,-0.0759619378152081,g,0
-11.166666666666416,-0.07233405139576377,g,0
-11.124999999999748,-0.06877891530505309,g,0
-11.083333333333078,-0.06529451522929364,g,0
-11.04166666666641,-0.06187958856877884,g,0
-10.999999999999742,-0.058533119563179525,g,0
-10.958333333333078,-0.05525365037494723,g,0
-10.916666666666407,-0.05204046631514814,g,0
-10.874999999999742,-0.048891514325610785,g,0
-10.833333333333073,-0.04580674764032011,g,0
-10.791666666666403,-0.042783709822160176,g,0
-10.749999999999735,-0.03982241634321326,g,0
-10.708333333333067,-0.03692152363481682,g,0
-10.6666666666664,-0.0340802441221264,g,0
-10.624999999999732,-0.031296810346994164,g,0
-10.583333333333064,-0.028570362016964168,g,0
-10.5416666666664,-0.025901002911222548,g,0
-10.499999999999732,-0.023286833081410663,g,0
-10.458333333333064,-0.020727399957248593,g,0
-10.416666666666394,-0.01822108431962377,g,0
-10.374999999999728,-0.015767365572745717,g,0
-10.333333333333059,-0.013366098274143923,g,0
-10.291666666666393,-0.011014774452313247,g,0
-10.249999999999725,-0.008714704505958792,g,0
-10.208333333333055,-0.006463551589799721,g,0
-10.166666666666389,-0.004261218468212036,g,0
-10.124999999999721,-0.00210698363163786,g,0
-10.083333333333051,5.18066851640242e-07,g,0
-10.041666666666384,0.002061309475340778,g,0
-9.999999999999716,0.004076655177932764,g,0
-9.95833333333305,0.006046515983051393,g,0
-9.916666666666378,0.007972209851690337,g,0
-9.874999999999712,0.00985463666826547,g,0
-9.833333333333043,0.011693592082320237,g,0
-9.791666666666378,0.013490006700507706,g,0
-9.749999999999709,0.01524483652303843,g,0
-9.708333333333039,0.016958189153253755,g,0
-9.666666666666373,0.018630772736287327,g,0
-9.624999999999703,0.02026328727762916,g,0
-9.583333333333035,0.021856640756237056,g,0
-9.541666666666368,0.023410859966585207,g,0
-9.499999999999703,0.02492597569884225,g,0
-9.458333333333032,0.02640370845828599,g,0
-9.416666666666366,0.02784382981177913,g,0
-9.3749999999997,0.02924726905169095,g,0
-9.333333333333032,0.030613822535922708,g,0
-9.29166666666636,0.03194494472274201,g,0
-9.249999999999693,0.033239596861243115,g,0
-9.208333333333025,0.03450004730117584,g,0
-9.166666666666359,0.035725346812885306,g,0
-9.124999999999691,0.03691607342076253,g,0
-9.083333333333021,0.038073525521213014,g,0
-9.041666666666355,0.03919682418248982,g,0
-8.99999999999969,0.040288394185481025,g,0
-8.958333333333018,0.04134655592381975,g,0
-8.916666666666352,0.042372609585282106,g,0
-8.874999999999686,0.043366772292436906,g,0
-8.833333333333014,0.04432904996366105,g,0
-8.791666666666346,0.04526092182997843,g,0
-8.749999999999678,0.04616134450746756,g,0
-8.708333333333014,0.04703195872760091,g,0
-8.666666666666343,0.047871737413192506,g,0
-8.624999999999677,0.048682531442107546,g,0
-8.583333333333007,0.04946305138179241,g,0
-8.54166666666634,0.050214656820525505,g,0
-8.499999999999675,0.05093781987567425,g,0
-8.458333333333004,0.051632237453826946,g,0
-8.41666666666634,0.052297797572087745,g,0
-8.374999999999668,0.052936367499388126,g,0
-8.333333333333004,0.05354673985196001,g,0
-8.291666666666336,0.054129968449409205,g,0
-8.249999999999668,0.05468543333877207,g,0
-8.208333333332998,0.05521478939959579,g,0
-8.166666666666329,0.05571693264561972,g,0
-8.124999999999662,0.05619317392017109,g,0
-8.083333333332995,0.05664305231971056,g,0
-8.041666666666325,0.05706698098197904,g,0
-7.999999999999661,0.057465681177991,g,0
-7.958333333332991,0.05783893141986596,g,0
-7.9166666666663215,0.05818660929628905,g,0
-7.874999999999654,0.058509658192836156,g,0
-7.8333333333329875,0.05880785080697848,g,0
-7.791666666666318,0.05908142623562895,g,0
-7.749999999999654,0.05933098993218877,g,0
-7.708333333332984,0.05955684675442541,g,0
-7.666666666666314,0.05975811733487646,g,0
-7.624999999999648,0.059935924650986294,g,0
-7.583333333332982,0.060090322359837245,g,0
-7.541666666666313,0.06022122761113735,g,0
-7.4999999999996465,0.06032935076543566,g,0
-7.458333333332979,0.060414613506644343,g,0
-7.416666666666307,0.06047671991627723,g,0
-7.374999999999639,0.0605168654502819,g,0
-7.333333333332973,0.06053451586618763,g,0
-7.291666666666307,0.06052953364426372,g,0
-7.249999999999636,0.0605030084420477,g,0
-7.20833333333297,0.06045408260458629,g,0
-7.1666666666663,0.060384192102713286,g,0
-7.124999999999634,0.06029244084218277,g,0
-7.083333333332964,0.06017930669561622,g,0
-7.0416666666663,0.06004479976418864,g,0
-6.9999999999996305,0.059889631169802726,g,0
-6.958333333332963,0.0597135236666162,g,0
-6.916666666666297,0.059516327651579104,g,0
-6.874999999999627,0.05929877228132696,g,0
-6.833333333332961,0.059060676601891515,g,0
-6.791666666666295,0.05880212340173685,g,0
