time,flux,filt,sample
-11.99999999999977,0.013698544531489887,g,0
-11.958333333333105,1.5244972492224882,g,0
-11.916666666666439,2.8101466936897985,g,0
-11.874999999999773,3.727464162630426,g,0
-11.833333333333107,4.304842719897627,g,0
-11.79166666666644,4.611971561991087,g,0
-11.749999999999774,4.71817709849233,g,0
-11.708333333333108,4.681021075508363,g,0
-11.666666666666442,4.544985785415296,g,0
-11.624999999999776,4.343234388517244,g,0
-11.58333333333311,4.099979113361304,g,0
-11.541666666666444,3.832651860200748,g,0
-11.499999999999778,3.5536574542100325,g,0
-11.458333333333112,3.2717266477279345,g,0
-11.416666666666446,2.9929161789290255,g,0
-11.37499999999978,2.721351498257217,g,0
-11.333333333333114,2.459767385651684,g,0
-11.291666666666448,2.2098962710728323,g,0
-11.249999999999782,1.9727557784550918,g,0
-11.208333333333115,1.748851062231683,g,0
-11.16666666666645,1.5383280718372276,g,0
-11.124999999999783,1.34107935673444,g,0
-11.083333333333117,1.1568214381897732,g,0
-11.041666666666451,0.9851545544464422,g,0
-10.999999999999785,0.8256027624901492,g,0
-10.958333333333119,0.677641917633192,g,0
-10.916666666666453,0.5407241513026193,g,0
-10.874999999999787,0.4142909066056184,g,0
-10.83333333333312,0.2977847442599284,g,0
-10.791666666666455,0.1906575141433926,g,0
-10.749999999999789,0.09237555222842175,g,0
-10.708333333333123,0.0024209868863280803,g,0
-10.666666666666456,-0.07970227962634269,g,0
-10.62499999999979,-0.15447071791386335,g,0
-10.583333333333124,-0.22233794952428454,g,0
-10.541666666666458,-0.2837362221589359,g,0
-10.499999999999792,-0.33907515538760435,g,0
-10.458333333333126,-0.38874442491462347,g,0
-10.41666666666646,-0.43311200443597286,g,0
-10.374999999999794,-0.4725262183049246,g,0
-10.333333333333128,-0.5073161682912932,g,0
-10.291666666666462,-0.5377919818491002,g,0
-10.249999999999796,-0.5642469308575428,g,0
-10.20833333333313,-0.5869573960523979,g,0
-10.166666666666464,-0.6061838406121751,g,0
-10.124999999999797,-0.6221711431251116,g,0
-10.083333333333131,-0.6351511378951749,g,0
-10.041666666666465,-0.6453402556529433,g,0
