time,flux,filt,sample
-19.24999999999998,-0.5014489691087967,g,0
-19.20833333333331,-1.1700857395432074,g,0
-19.166666666666643,-1.8241179274082242,g,0
-19.124999999999975,-2.450613922485214,g,0
-19.083333333333307,-3.018061341730238,g,0
-19.04166666666664,-3.504381532198259,g,0
-18.99999999999997,-3.9003625440029843,g,0
-18.958333333333304,-4.206311650386727,g,0
-18.916666666666636,-4.4282509412242455,g,0
-18.874999999999968,-4.575073252090842,g,0
-18.8333333333333,-4.6567044896723715,g,0
-18.791666666666632,-4.683013686485619,g,0
-18.749999999999964,-4.663226068995023,g,0
-18.708333333333297,-4.605643516472384,g,0
-18.66666666666663,-4.517557423936129,g,0
-18.62499999999996,-4.405254978663439,g,0
-18.583333333333293,-4.274096574601948,g,0
-18.541666666666625,-4.1286039027716654,g,0
-18.499999999999957,-3.972563312546164,g,0
-18.45833333333329,-3.8091238369561715,g,0
-18.41666666666662,-3.6408904336059074,g,0
-18.374999999999954,-3.4700049230299364,g,0
-18.333333333333286,-3.298217735049871,g,0
-18.291666666666618,-3.126950861443465,g,0
-18.24999999999995,-2.957352076022694,g,0
-18.208333333333282,-2.790338495012847,g,0
-18.166666666666615,-2.626636860179552,g,0
-18.124999999999947,-2.4668138250663425,g,0
-18.08333333333328,-2.311304278291832,g,0
-18.04166666666661,-2.1604343648051305,g,0
-17.999999999999943,-2.0144391176995065,g,0
-17.958333333333275,-1.8734793324610344,g,0
-17.916666666666607,-1.7376554286531771,g,0
-17.87499999999994,-1.6070169341345242,g,0
-17.83333333333327,-1.481572369329207,g,0
-17.791666666666604,-1.361297829872516,g,0
-17.749999999999936,-1.246141552860049,g,0
-17.708333333333268,-1.1360310606637753,g,0
-17.6666666666666,-1.0308769010990488,g,0
-17.624999999999932,-0.9305758834045648,g,0
-17.583333333333265,-0.8350145568247882,g,0
-17.541666666666597,-0.7440721073727197,g,0
-17.49999999999993,-0.6576222989651193,g,0
-17.45833333333326,-0.5755340020943684,g,0
-17.416666666666593,-0.4976748061393934,g,0
-17.374999999999925,-0.4239106054743935,g,0
-17.333333333333258,-0.3541068306908386,g,0
-17.29166666666659,-0.28812977100498927,g,0
-17.249999999999922,-0.22584679327671608,g,0
-17.208333333333254,-0.16712711475053155,g,0
