time,flux,filt,sample
-14.249999999999837,-1.5625317284538127,g,0
-14.20833333333317,-0.9859007669284097,g,0
-14.166666666666504,-0.0037630414554001845,g,0
-14.124999999999838,0.9830786277162247,g,0
-14.083333333333172,1.8384896636649355,g,0
-14.041666666666506,2.5313443352193694,g,0
-13.99999999999984,3.069093382891232,g,0
-13.958333333333174,3.4713924603531936,g,0
-13.916666666666508,3.7599013153840026,g,0
-13.874999999999842,3.95460323650984,g,0
-13.833333333333176,4.072737380661858,g,0
-13.79166666666651,4.128751127624472,g,0
-13.749999999999844,4.134594185615182,g,0
-13.708333333333178,4.100105442465171,g,0
-13.666666666666512,4.033377530908757,g,0
-13.624999999999845,3.941074556562249,g,0
-13.58333333333318,3.82869481194607,g,0
-13.541666666666513,3.7007823380573672,g,0
-13.499999999999847,3.561098007183528,g,0
-13.458333333333181,3.412760927831407,g,0
-13.416666666666515,3.258354077299243,g,0
-13.374999999999849,3.1000203483404416,g,0
-13.333333333333183,2.939532512920227,g,0
-13.291666666666517,2.7783532177735655,g,0
-13.24999999999985,2.6176880264068974,g,0
-13.208333333333185,2.4585227915949464,g,0
-13.166666666666519,2.3016595243383335,g,0
-13.124999999999853,2.1477458848177626,g,0
-13.083333333333186,1.9972980535139868,g,0
-13.04166666666652,1.8507217136498593,g,0
-12.999999999999854,1.7083289060332056,g,0
-12.958333333333188,1.5703530929383618,g,0
-12.916666666666522,1.436960755824991,g,0
-12.874999999999856,1.308262815174139,g,0
-12.83333333333319,1.1843237550352654,g,0
-12.791666666666524,1.0651681108679547,g,0
-12.749999999999858,0.950787592037976,g,0
-12.708333333333192,0.8411481797335654,g,0
-12.666666666666526,0.7361925944793306,g,0
-12.62499999999986,0.6358443670368175,g,0
-12.583333333333194,0.5400148869872616,g,0
-12.541666666666528,0.448601897760053,g,0
-12.499999999999861,0.3614949926437738,g,0
-12.458333333333195,0.2785764759980438,g,0
-12.41666666666653,0.19972375039034063,g,0
-12.374999999999863,0.12481016131259537,g,0
-12.333333333333197,0.05370755166218544,g,0
-12.291666666666531,-0.01371423939463412,g,0
-12.249999999999865,-0.07758441667725435,g,0
-12.208333333333199,-0.13803244324156339,g,0
-12.166666666666533,-0.19518626672641304,g,0
-12.124999999999867,-0.24917226226378375,g,0
-12.0833333333332,-0.3001145255155855,g,0
-12.041666666666535,-0.3481346000135943,g,0
-11.999999999999869,-0.3933511358714412,g,0
-11.958333333333202,-0.4358793742467775,g,0
-11.916666666666536,-0.47583217771553166,g,0
-11.87499999999987,-0.5133189313776185,g,0
-11.833333333333204,-0.5484449914515928,g,0
-11.791666666666538,-0.5813129610552181,g,0
-11.749999999999872,-0.6120216352319829,g,0
-11.708333333333206,-0.6406664940799693,g,0
-11.66666666666654,-0.6673397409241311,g,0
-11.624999999999874,-0.6921295317130642,g,0
-11.583333333333208,-0.7151219745326607,g,0
-11.541666666666542,-0.7363984077188697,g,0
-11.499999999999876,-0.7560379693422377,g,0
-11.45833333333321,-0.7741166454324997,g,0
-11.416666666666544,-0.7907067337455231,g,0
-11.374999999999877,-0.8058783913091787,g,0
-11.33333333333321,-0.8196980468119364,g,0
-11.291666666666545,-0.832230217477548,g,0
-11.24999999999988,-0.8435356842570627,g,0
-11.208333333333213,-0.8536743261144473,g,0
-11.166666666666547,-0.8627019218594043,g,0
-11.124999999999881,-0.8706722836490783,g,0
-11.083333333333215,-0.8776373860931272,g,0
-11.041666666666549,-0.883646490583839,g,0
-10.999999999999883,-0.8887467875653385,g,0
-10.958333333333217,-0.892983502587601,g,0
-10.91666666666655,-0.8964007187154621,g,0
-10.874999999999885,-0.8990378248543891,g,0
-10.833333333333218,-0.9009368202714825,g,0
-10.791666666666552,-0.9021336699546119,g,0
-10.749999999999886,-0.9026651486543358,g,0
-10.70833333333322,-0.9025662510467463,g,0
-10.666666666666554,-0.9018686416318111,g,0
-10.624999999999888,-0.9006048422778967,g,0
-10.583333333333222,-0.8988051982465883,g,0
-10.541666666666556,-0.8964980913842524,g,0
-10.49999999999989,-0.8937115470086852,g,0
-10.458333333333224,-0.8904704880334222,g,0
-10.416666666666556,-0.8868011052376872,g,0
-10.374999999999892,-0.8827278086019916,g,0
-10.333333333333226,-0.8782730424334488,g,0
-10.29166666666656,-0.8734582071263262,g,0
-10.249999999999893,-0.8683044181157271,g,0
-10.208333333333227,-0.8628330066075414,g,0
-10.166666666666561,-0.8570610061161936,g,0
-10.124999999999895,-0.8510079616278929,g,0
-10.08333333333323,-0.844691253006367,g,0
-10.041666666666563,-0.8381265181013049,g,0
-9.999999999999897,-0.83133151619786,g,0
-9.958333333333231,-0.8243196047138994,g,0
-9.916666666666565,-0.8171058133081885,g,0
-9.874999999999899,-0.8097049008451478,g,0
-9.833333333333233,-0.8021291602085796,g,0
-9.791666666666567,-0.7943911424330423,g,0
-9.7499999999999,-0.7865035552454742,g,0
-9.708333333333234,-0.7784775394170538,g,0
-9.666666666666568,-0.7703243556575039,g,0
-9.624999999999902,-0.7620544616613678,g,0
-9.583333333333236,-0.753677869478043,g,0
-9.54166666666657,-0.7452041769675048,g,0
-9.499999999999904,-0.7366424307273434,g,0
-9.458333333333238,-0.7280015697437356,g,0
-9.416666666666572,-0.7192896268356996,g,0
-9.374999999999906,-0.7105151018105005,g,0
-9.33333333333324,-0.7016850797739949,g,0
-9.291666666666574,-0.6928072517454709,g,0
-9.249999999999908,-0.6838886865330345,g,0
-9.208333333333242,-0.6749352617911093,g,0
-9.166666666666575,-0.6659541805335571,g,0
-9.12499999999991,-0.656951163525072,g,0
-9.083333333333243,-0.6479313630589267,g,0
-9.041666666666577,-0.638900646323247,g,0
-8.999999999999911,-0.6298651834877198,g,0
-8.958333333333245,-0.6208289120159947,g,0
-8.916666666666579,-0.6117966657604441,g,0
-8.874999999999913,-0.6027735420791274,g,0
-8.833333333333247,-0.5937637627767245,g,0
-8.79166666666658,-0.5847710735049354,g,0
-8.749999999999915,-0.5757996332560218,g,0
-8.708333333333249,-0.5668530685593964,g,0
-8.666666666666583,-0.5579345720133411,g,0
-8.624999999999917,-0.5490487052809385,g,0
-8.58333333333325,-0.5401980442430485,g,0
-8.541666666666584,-0.5313852147329818,g,0
-8.49999999999992,-0.5226141524832215,g,0
-8.458333333333252,-0.513886755119195,g,0
-8.416666666666586,-0.5052058973388327,g,0
-8.37499999999992,-0.4965741544217934,g,0
-8.333333333333256,-0.48799453927076897,g,0
-8.291666666666588,-0.4794683027450404,g,0
-8.249999999999922,-0.4709982865261395,g,0
-8.208333333333256,-0.46258627275301123,g,0
-8.16666666666659,-0.454234629960375,g,0
-8.124999999999924,-0.4459444160799606,g,0
-8.083333333333258,-0.43771761752385174,g,0
