time,flux,filt,sample,flux_rand,flux_err
13.041666666667618,-0.8982790707068453,g,4,-0.4727142367350707,0.26615589747429996
0.4166666666672448,-0.3725956444037486,g,4,0.2488507895870424,0.26615589747429996
-11.749999999999764,-0.9997011714486952,g,4,-1.0549642240574293,0.26615589747429996
-14.499999999999844,-1.5472558145719582,g,4,-2.0168073003905054,0.26615589747429996
41.58333333333509,-2.0666715384829857,g,4,-1.9423731297474605,0.26615589747429996
27.20833333333468,-1.558375157236334,g,4,-1.9395889687065286,0.26615589747429996
-5.208333333332911,-0.4110790246878153,g,4,-0.33301740558126064,0.26615589747429996
8.20833333333414,-0.656304764748139,g,4,-0.542222628299847,0.26615589747429996
-2.2083333333328263,-0.3520223590209532,g,4,0.26155691813552584,0.26615589747429996
22.666666666667872,-1.365249204041664,g,4,-0.9884667670575781,0.26615589747429996
4.958333333334048,-0.5113563065778024,g,4,-0.9115736735982849,0.26615589747429996
30.7916666666681,-1.6977828021818515,g,4,-1.7033566608604482,0.26615589747429996
15.708333333334354,-1.0334938831291112,g,4,-1.0354838314511978,0.26615589747429996
25.00000000000128,-1.4668740829887987,g,4,-0.44976166599046963,0.26615589747429996
46.12500000000188,-2.2088087129651583,g,4,-1.7803722924227838,0.26615589747429996
-7.666666666666314,-0.5464855531359589,g,4,-1.0700228913566772,0.26615589747429996
34.208333333334885,-1.8215614580679755,g,4,-1.6193405901915519,0.26615589747429996
-10.958333333333078,-0.5262929394396458,r,4,-0.6972678747315079,0.10306694237887246
43.25000000000178,-0.9683188566797156,r,4,-0.9918900970076436,0.10306694237887246
-7.666666666666314,-0.122539855588478,r,4,-0.15330120872460595,0.10306694237887246
17.750000000001066,-0.4121295716129758,r,4,-0.3206590493003425,0.10306694237887246
10.91666666666755,-0.159636988484273,r,4,-0.17322714665671227,0.10306694237887246
-14.874999999999854,-1.3742434294405257,r,4,-1.4802989675028617,0.10306694237887246
6.5000000000007585,0.0027120685805606,r,4,0.043797270753679986,0.10306694237887246
-5.249999999999577,0.0462019550606385,r,4,-0.06716002923570617,0.10306694237887246
4.333333333334023,0.0704753344400046,r,4,0.00272842707848602,0.10306694237887246
30.54166666666811,-0.7608419233228574,r,4,-0.3866518880020409,0.10306694237887246
26.20833333333465,-0.6627854532784099,r,4,-0.818276112370337,0.10306694237887246
28.291666666668036,-0.7122599550507012,r,4,-0.7495927017783997,0.10306694237887246
8.916666666667483,-0.0838835462512754,r,4,0.010926570090816023,0.10306694237887246
33.83333333333486,-0.8239646170513808,r,4,-0.8066231088022001,0.10306694237887246
-2.2499999999994977,0.1406544264522935,r,4,0.34499844655453066,0.10306694237887246
38.95833333333502,-0.9075356840810188,r,4,-0.9599868636428945,0.10306694237887246
-18.99999999999997,-1.2374666806157606,r,4,-1.2131048338796977,0.10306694237887246
19.833333333334473,-0.4814072622736525,r,4,-0.4336174747153585,0.10306694237887246
15.083333333334323,-0.3171478947554504,r,4,-0.5967013140465756,0.10306694237887246
