time,flux,filt,sample,flux_rand,flux_err
43.54166666666613,-2.736676883107009,g,8,-2.311449748547098,0.1979460964077326
-11.083333333333115,-0.9030409470607133,g,8,-1.3857684604495577,0.1979460964077326
2.33333333333336,-0.1001621219149022,g,8,0.13457456265910653,0.1979460964077326
5.333333333333318,-0.2269035117355251,g,8,-0.8585106444021969,0.1979460964077326
33.54166666666625,-2.12263145304145,g,8,-2.3298863888423003,0.1979460964077326
13.291666666666544,-0.7731395396915914,g,8,-1.055588544054422,0.1979460964077326
28.791666666666323,-1.8320235011474324,g,8,-1.3580412685219314,0.1979460964077326
11.041666666666568,-0.6062927070767223,g,8,-0.9498303948662211,0.1979460964077326
45.7499999999994,-2.877115682841886,g,8,-2.928937096430798,0.1979460964077326
8.499999999999936,-0.424540985466816,g,8,-0.19400230694650264,0.1979460964077326
22.04166666666641,-1.3980676497695406,g,8,-1.5005321099092879,0.1979460964077326
-6.70833333333318,-0.4049735631432334,g,8,-0.2360933355103981,0.1979460964077326
17.16666666666648,-1.0582361087449603,g,8,-1.7753864479723585,0.1979460964077326
49.416666666666025,-3.116193434726803,g,8,-3.310911274464627,0.1979460964077326
24.91666666666638,-1.5872865545379469,g,8,-2.201453746734595,0.1979460964077326
-1.3749999999999225,-0.0832722597538513,g,8,-0.7529416441662756,0.1979460964077326
-3.749999999999889,-0.1770474911861654,g,8,-0.2010843634036064,0.1979460964077326
30.87499999999961,-1.9602701063422965,g,8,-1.8362518957686025,0.1979460964077326
41.16666666666613,-2.5882036670205224,g,8,-3.4748302535064406,0.1979460964077326
45.541666666666075,-1.6094715599900449,r,8,-1.3478416524846912,0.13796572890136652
-8.708333333333151,-0.30831957182642,r,8,-0.7168666317559937,0.13796572890136652
5.333333333333318,0.3767047498720473,r,8,0.36762958419472974,0.13796572890136652
31.166666666666273,-0.9548515039730106,r,8,-0.4939149773888137,0.13796572890136652
-2.7916666666665706,0.4138618941007728,r,8,0.3599277094742155,0.13796572890136652
14.374999999999858,-0.1240116478589854,r,8,-0.3579209067102697,0.13796572890136652
36.16666666666621,-1.178526171721483,r,8,-1.1309158625350255,0.13796572890136652
-5.1666666666665355,0.221753247222928,r,8,0.4215214762985767,0.13796572890136652
28.999999999999652,-0.8572218863351857,r,8,-0.7767684814919892,0.13796572890136652
48.95833333333268,-1.7739589204701858,r,8,-1.8125275900058602,0.13796572890136652
0.1250000000000547,0.5026301658294834,r,8,0.4137564149841321,0.13796572890136652
-11.79166666666644,-0.0521398937752977,r,8,-0.3314741467296517,0.13796572890136652
16.583333333333158,-0.2469557149879193,r,8,-0.2078618856968872,0.13796572890136652
22.833333333333073,-0.5689746554210409,r,8,-0.5958332762313205,0.13796572890136652
11.541666666666565,0.0389236437422155,r,8,-0.2051395184616264,0.13796572890136652
40.208333333332824,-1.3612933278829793,r,8,-1.5318170524643506,0.13796572890136652
42.66666666666612,-1.4745046497009469,r,8,-1.4358763103504733,0.13796572890136652
20.4583333333331,-0.4510091120852628,r,8,-0.25889420329163104,0.13796572890136652
