time,flux,filt,sample,flux_rand,flux_err
-5.624999999999591,-0.2560743175938,g,21,-0.06193256322688865,0.06126906726921863
-3.4583333333328636,-0.03000406150732,g,21,0.05250089678136961,0.06126906726921863
19.083333333334444,-0.9111999921171864,g,21,-1.1153261430817798,0.06126906726921863
41.75000000000174,-2.024778919648387,g,21,-2.0786504563126167,0.06126906726921863
16.83333333333438,-0.753779776367125,g,21,-0.6384062052200635,0.06126906726921863
47.916666666668576,-2.2090008493406543,g,21,-2.244263289262324,0.06126906726921863
22.458333333334544,-1.1326014945352192,g,21,-1.0442561758655418,0.06126906726921863
34.458333333334885,-1.7550909072365322,g,21,-1.6164370846153127,0.06126906726921863
12.000000000000908,-0.4011801527045939,g,21,-0.5853384845420717,0.06126906726921863
-10.29166666666639,-0.5643316870488881,g,21,-0.4462371301876543,0.06126906726921863
-14.499999999999844,1.0270563479831445,g,21,0.9770772818845824,0.06126906726921863
26.45833333333465,-1.3685619516827714,g,21,-1.2668843492895028,0.06126906726921863
9.625000000000844,-0.2312363830007626,g,21,-0.11297431633517648,0.06126906726921863
44.33333333333515,-2.105946030056121,g,21,-2.050383840625837,0.06126906726921863
36.50000000000161,-1.8375006007454608,g,21,-1.7109767862381604,0.06126906726921863
29.333333333334743,-1.520045746089977,g,21,-1.4804280178117484,0.06126906726921863
5.208333333334048,0.0373078959046289,g,21,0.07388991272137448,0.06126906726921863
14.166666666667636,-0.5602220900757189,g,21,-0.48383181284419274,0.06126906726921863
31.583333333334807,-1.628497067089114,g,21,-1.5069560502808188,0.06126906726921863
-6.62499999999962,0.0759410035319696,r,21,0.011807307809337132,0.024949275664873555
18.583333333334437,-0.0574054297356134,r,21,-0.10529295828283815,0.024949275664873555
45.37500000000188,-0.8485428035536486,r,21,-0.8504240156235987,0.024949275664873555
4.333333333334023,0.6863381807425668,r,21,0.7724557956767462,0.024949275664873555
14.041666666667636,0.1943641178102915,r,21,0.19770541865509636,0.024949275664873555
-0.999999999999462,0.6628625429716521,r,21,0.6998054447459303,0.024949275664873555
10.625000000000869,0.3920095509869803,r,21,0.3692425533145515,0.024949275664873555
33.875000000001535,-0.6424284053381406,r,21,-0.638003208656922,0.024949275664873555
-13.666666666666488,1.0190768464334496,r,21,1.0130956080726699,0.024949275664873555
39.666666666668355,-0.7643941026280068,r,21,-0.7658805765541764,0.024949275664873555
49.00000000000196,-0.8886563825927389,r,21,-0.9072901836209478,0.024949275664873555
41.79166666666844,-0.7992585237504812,r,21,-0.8327827082419027,0.024949275664873555
16.333333333334366,0.0641652435938837,r,21,0.028155312744741357,0.024949275664873555
-3.749999999999537,0.4514764615058979,r,21,0.4053478572092883,0.024949275664873555
28.33333333333471,-0.4795622500714884,r,21,-0.4760579400541742,0.024949275664873555
22.29166666666788,-0.239189763693485,r,21,-0.18911567012303127,0.024949275664873555
-11.45833333333309,0.0002687878732103,r,21,0.008468511069942482,0.024949275664873555
25.333333333334615,-0.3688998948003181,r,21,-0.39363634287709914,0.024949275664873555
