,SNID,Filter,n_points,GOPREAUX_bias,GOPREAUX_mad,GOPREAUX_iqr,GOPREAUX_chi2,median_residuals
0,1009013,g,2,-1.0368776594000892,0.035785241781862154,0.03578524178186204,3.3859206580070103,-1.0368776594000892
1,1009013,i,5,-0.5765443034501405,0.0434759995039844,0.05714571058378737,1.737719834591596,-0.5765443034501405
2,1009013,r,6,-0.8121019366412174,0.030131800618687032,0.047676526987989964,3.8414562511891694,-0.8121019366412174
3,10219720,i,4,-0.42921772373347444,0.09152522524154189,0.15816047309516273,1.2023320651830947,-0.42921772373347444
4,10219720,r,7,-0.8169778682757416,0.10574693389508139,0.25198003882937625,2.7242553048691205,-0.8169778682757416
5,10251795,i,8,-1.63523456113797,0.05425841727811054,0.1020690611769215,15.207999864512278,-1.63523456113797
6,10251795,r,3,-1.6135675923799422,0.008393799645044497,0.0718898832380761,14.190941819628563,-1.6135675923799422
7,10295832,i,9,-0.355109175019765,0.17999814635846567,0.765558738197287,1.971102080577769,-0.355109175019765
8,10295832,r,10,-0.4205860161616865,0.41471939132709773,0.671671173960563,1.6771855124948343,-0.4205860161616865
9,10295832,u,2,-2.160675395275402,0.02151483808944099,0.02151483808944077,3.377198618111189,-2.160675395275402
10,1032484,g,4,-0.6574761457875463,0.024061248252404577,0.051833365518225816,1.6336872469584551,-0.6574761457875463
11,1032484,i,6,-0.3300039592876266,0.03311040497421536,0.05064140959977076,0.5358037872318037,-0.3300039592876266
12,1032484,r,6,-0.4282936241229707,0.090091225698442,0.14364740125869963,1.1844513961002425,-0.4282936241229707
13,10378962,i,8,-0.4179250231883078,0.1624261643916915,0.32896642944176024,1.054264365432871,-0.4179250231883078
14,10378962,r,7,-0.46967575085547664,0.13098538373317437,0.2213012838181989,1.089975585656233,-0.46967575085547664
15,10492487,g,2,-0.887019094228184,0.06432455251978653,0.06432455251978664,1.980301768074294,-0.887019094228184
16,10492487,i,5,-0.9724045180404545,0.2582309104613768,0.6275763828238246,4.871920266263521,-0.9724045180404545
