,SNID,Filter,n_points,GOPREAUX_bias,GOPREAUX_mad,GOPREAUX_iqr,GOPREAUX_chi2,median_residuals
0,10008560,g,2,-0.17292400516383385,0.027948258828353528,0.027948258828353556,0.3331073737122665,-0.17292400516383385
1,10008560,i,9,0.7299818264603672,0.2841729884685593,0.5306966907133577,4.3198360035248,0.7299818264603672
2,10008560,r,11,0.699501112002141,0.3202350068051938,0.756513405111414,1.9272119548084505,0.699501112002141
3,10008560,u,3,-0.3356456207267195,0.0028540094753716216,0.11734414379411146,0.32014067198099516,-0.3356456207267195
4,10018194,g,4,-0.2720379647403257,0.06646540103840629,0.13179809921936458,0.3922491896626317,-0.2720379647403257
5,10018194,i,9,0.28021814936883127,0.1837786947640181,0.2894191963491067,0.8200243858422704,0.28021814936883127
6,10018194,r,9,-0.14151209748187432,0.19281923464047757,0.2925917170190447,0.3341741316721779,-0.14151209748187432
7,10018788,g,3,0.21255623913764393,0.7573636903971706,0.9524582099722825,1.087297318877731,0.21255623913764393
8,10018788,i,8,0.18992585237896073,0.16053578090037446,0.2534243288791853,0.9381428777959784,0.18992585237896073
9,10018788,r,8,0.2802862372155479,0.4001275313425754,0.7759854571863042,1.6154440094133569,0.2802862372155479
10,10018788,u,3,0.05911513205878072,0.042870349558342125,0.6001867633651352,0.6026693950528638,0.05911513205878072
11,1004052,g,4,-0.6158003678540972,0.14969545549954044,0.38558560927521046,0.9530883109415845,-0.6158003678540972
12,1004052,r,3,-0.5036888195821974,0.14489995902350672,0.36737992339811865,0.5788984295788727,-0.5036888195821974
13,1004052,u,4,-0.6668654565568398,0.13962153113659448,0.2788012427690242,0.7600147755188456,-0.6668654565568398
14,10099918,g,8,-0.20411182298617658,0.06033316903366631,0.09872764052137412,0.22208264577369902,-0.20411182298617658
15,10099918,i,8,-0.033750374826762033,0.09964807162876721,0.2381573476822037,0.24417558036824955,-0.033750374826762033
16,10099918,r,13,-0.12217480014480561,0.13407146374831694,0.2802996750147831,0.46384499005712987,-0.12217480014480561
17,10099918,u,4,0.3048410489430808,0.10143298144055679,0.23355630085563245,0.4095218832452159,0.3048410489430808
18,10148506,g,4,-0.03307686217094655,0.12303651415025117,0.23647232252925485,0.17984269590168633,-0.03307686217094655
19,10148506,i,3,0.28327751038563764,0.10178705287321188,0.18564837735893963,0.1855270353761843,0.28327751038563764
20,10148506,r,9,0.03561502746564693,0.16334850919566368,0.27920772272646144,0.12204221881787117,0.03561502746564693
21,10148506,u,4,-0.44287421442000235,0.05843314306013264,0.09742356618856429,0.7828472706660521,-0.44287421442000235
22,1015606,g,3,-0.1746055796833832,0.06299076009706361,0.07289513348110477,0.04245392871174478,-0.1746055796833832
23,1015606,i,4,-0.5625625563547891,0.09500570385496426,0.18128154841161753,1.1832983454241621,-0.5625625563547891
24,1015606,r,5,-0.33551776796434707,0.009044875951446985,0.009243928467383977,0.29766094116268493,-0.33551776796434707
25,10170111,g,7,-1.2357363584508945,0.02541811727347154,0.1178461041342711,2.3793191025752924,-1.2357363584508945
26,10170111,r,12,-0.8095393668200325,0.13562259584049874,0.20763026094302917,0.9125567506862463,-0.8095393668200325
27,10170111,u,5,-1.8228317655545494,0.08244510409379169,0.15973346389457133,3.670010620623271,-1.8228317655545494
28,10186069,g,5,-0.19286146835417306,0.05007651354541742,0.07184360661130745,0.38009675358195666,-0.19286146835417306
29,10186069,i,3,0.38743475262170946,0.19173441299209956,0.22921210308105883,2.222192086821894,0.38743475262170946
30,10186069,r,12,0.15526689333802773,0.11534479732845611,0.19057968576501036,0.2508199303148102,0.15526689333802773
31,10186069,u,5,-0.049696829270859055,0.141805564442772,0.23547184694229206,0.05916206441260215,-0.049696829270859055
32,10207073,i,10,0.5557950797553789,0.08951760639109635,0.4383889671577006,3.0532080864583415,0.5557950797553789
