time,mag,magerr,band
59233.431765436675,20.150348794340594,0.19246491910025035,g
59234.806765436675,21.22902220739365,0.22968791724262477,R
59235.89009877,22.14169672278053,0.22034534483129828,g
59236.806765436675,21.675146426491622,0.1957273007756115,R
59238.431765436675,22.974820078376844,0.20087898263461554,g
59240.431765436675,23.566830965920264,0.21308633408748762,g
59242.09843210334,22.56409085003698,0.22483938132347026,R
59243.34843210334,23.544304503562053,0.20786462596798816,g
59245.51509877,22.241249357827524,0.19561292522172474,R
59245.931765436675,22.61531285532829,0.2010725220332173,g
59248.84843210334,22.75899329837375,0.23154886101026975,R
59249.181765436675,23.289141207678103,0.23269199376477523,g
59251.09843210334,22.355695643883248,0.21208507365705265,R
59251.59843210334,22.815894130140002,0.20781846271853754,g
59253.84843210334,22.1794633002852,0.22157331657553758,R
59253.84843210334,23.323733799526273,0.20254517569498656,g
59256.34843210334,21.886298531607466,0.2064700292226363,R
59260.556765436675,23.35993378671361,0.21368431557601214,R
59264.72343210334,24.3812246251646,0.18944076241993021,R
59266.59843210334,23.470255080102845,0.19285624372959084,g
59268.14009877,23.09406378386595,0.23135612525864224,R
59270.34843210334,24.190230844018302,0.21308687478913255,g
59270.681765436675,23.332358225406555,0.19361328532000716,R
59273.181765436675,25.284182619418214,0.2050101644722763,g
59275.09843210334,23.47170580200136,0.21703490952852864,R
59276.89009877001,24.98088021748113,0.22306888523335192,g
59277.306765436675,23.364513802895072,0.21962269449649693,R
59279.72343210334,24.23116194032209,0.19421740383790848,R
59280.51509877001,25.241285566233188,0.19242122013350235,g
59283.22343210334,24.034928578070243,0.21102282363078298,R
59283.26509877001,25.11588428699593,0.18699109186174204,g
59285.39009877001,25.881102135531705,0.21758029786902627,g
59287.34843210334,24.45158192724935,0.19473155820293053,R
59287.51509877001,25.93287186011333,0.22131386396972014,g
59290.22343210334,25.987661808553938,0.21875791566272484,g
59291.47343210334,23.847514932438663,0.229776502657997,R
