time,mag,magerr,band
58442.828369528244,18.494067132662686,0.0737234773535211,g
58442.87003619491,17.89692495919085,0.02110592899059581,R
58447.16170286157,19.712541587197194,0.048065691501101904,g
58447.66170286157,19.006673760610326,0.01746026550676053,R
58450.87003619491,18.257242239315893,0.016893488527158208,R
58453.16170286157,17.78921287160897,0.028187113929495834,R
58453.53670286157,18.44524514866136,0.04007194832826634,g
58455.203369528244,17.821034159649415,0.02663682247541513,R
58456.078369528244,18.24733852968651,0.04535416785330702,g
58458.578369528244,18.551118678828693,0.08657412449829871,g
58459.28670286157,18.00400434545841,0.043504165193179435,R
58462.37003619491,18.963661894685853,0.0477380741548671,g
58463.53670286157,18.32650645848347,0.023411692379618605,R
58465.578369528244,18.370220410148278,0.021945637768703726,R
58468.328369528244,19.359249394442305,0.055934743127416656,g
58471.703369528244,19.077710254543344,0.020814323170369776,R
58471.87003619491,19.861585858303854,0.08331406909222286,g
58474.828369528244,19.881209426104448,0.08503391874120772,g
58476.328369528244,19.15763613949383,0.014230680459473219,R
58477.453369528244,20.164285238610084,0.07727801664252618,g
58480.41170286157,20.47955195882577,0.06341113062475599,g
58482.28670286157,19.6005726340198,0.01630155231158629,R
58482.62003619491,20.459635636221638,0.07136724394906413,g
58484.74503619491,19.435777403911707,0.021636513469706457,R
58488.49503619491,19.640921245804197,0.023350474949183762,R
58490.828369528244,19.7885074401009,0.048429243855354104,R
58491.203369528244,20.64798536392302,0.07777453094605627,g
58493.91170286157,21.14295918759429,0.08021473072133617,g
58494.78670286157,19.893899758857735,0.039968030336875855,R
58495.953369528244,20.890487726785896,0.049080812112706665,g
58496.953369528244,19.9431286284171,0.03696802081038564,R
58499.203369528244,21.016567340270218,0.060953883703390443,g
58499.703369528244,20.03134061688543,0.019904789258021964,R
58501.74503619491,21.21634103233595,0.06116166799437229,g
58501.78670286157,20.100881575183376,0.029566890326650243,R
58504.28670286157,21.675193689264866,0.07584019870735234,g
58504.49503619491,20.18697523205682,0.020319451572299134,R
