time,mag,magerr,band
59174.074654326796,20.2185204007234,0.03583218992080005,g
59174.949654326796,20.08043468325395,0.04931669855065448,R
59176.24132099347,20.500758341057896,0.054130652546696315,g
59178.36632099347,19.576572504912896,0.04220764202956584,g
59180.78298766013,18.585858488618644,0.06497668697642509,g
59182.99132099347,18.131856723048177,0.0334605897173332,g
59183.86632099347,17.510705172649,0.0407853563141061,R
59185.86632099347,17.806915473648665,0.0385580535098359,g
59186.78298766013,17.260004989683008,0.02083582896803756,R
59188.78298766013,17.24704366805869,0.032925350982759206,R
59188.86632099347,17.6404403659685,0.04333803619426054,g
59190.90798766013,17.220891714322327,0.020873678346299798,R
59195.28298766013,17.393697516267096,0.022904893902058736,R
59196.65798766013,17.968276878335022,0.05905213507898669,g
59199.199654326796,18.119888338150048,0.052401147044138806,g
59200.90798766013,17.689212585966732,0.01622789354638929,R
59203.11632099347,17.61527557029038,0.02871981429780717,R
59205.28298766013,18.57424186182462,0.04120377285028699,g
59205.49132099347,17.87126356381953,0.05900669367038141,R
59207.99132099347,18.127698773737944,0.03070929972187859,R
59211.36632099347,19.016582959715194,0.04713876883213925,g
59213.28298766013,18.404071900848002,0.015191860484771565,R
59214.5746543268,19.288766590767416,0.060094891223905565,g
59216.11632099347,18.386080271069023,0.039486120030992396,R
59217.6996543268,19.40752773696714,0.04748262450217735,g
59221.3246543268,19.5460575541571,0.02250701037605078,g
59222.0746543268,18.647105041872617,0.01814945371993634,R
59224.90798766013,18.702713958494577,0.01708103101397648,R
59227.15798766013,19.87910225800529,0.07132485348460808,g
59227.65798766013,18.811276619519404,0.024225177760573424,R
59231.15798766013,19.90242744691837,0.05480119228022218,g
59231.40798766013,19.012848621151342,0.035421857165845824,R
59233.65798766013,18.79755559521368,0.03575980540267819,R
59234.36632099347,20.164025888875898,0.03630514410713693,g
59235.9496543268,19.058877177447364,0.06174122624818772,R
59236.78298766013,20.22804150132408,0.0313499641894157,g
