time,mag,magerr,band
58717.799733374966,17.910035024811737,0.054280851787999226,g
58717.84140004163,17.573865771742454,0.015560251970723013,R
58722.133066708295,18.197404929050897,0.07798688165995248,g
58722.633066708295,18.188194513030222,0.03922689361073614,R
58725.84140004163,17.374066838444044,0.03165167988185273,R
58728.133066708295,16.981600614458802,0.03303292918066329,R
58730.174733374966,17.056132733763732,0.017390068360681018,R
58731.049733374966,17.71997836197541,0.06467918571603455,g
58733.549733374966,17.46666196831107,0.07276179848316221,g
58734.258066708295,17.15011811324821,0.05364842521158655,R
58737.34140004163,17.992502126244617,0.040612617594118716,g
58738.508066708295,17.457717415656088,0.05412126968214756,R
58739.383066708295,18.369603278630855,0.06497006580746982,g
58740.549733374966,17.72108940695149,0.05652425293904728,R
58743.299733374966,18.591001647779738,0.048973242892370455,g
58746.674733374966,18.226979044528612,0.01151381081876909,R
58746.84140004163,18.85557688992735,0.07344616100086085,g
58749.799733374966,19.122068203248503,0.042662461305690715,g
58751.299733374966,18.294481157784915,0.016184939520525805,R
58752.424733374966,19.185503530305965,0.08793271116581172,g
58755.383066708295,19.104701241713983,0.05661757521762875,g
58757.258066708295,18.614047705648336,0.01833865435442468,R
58757.59140004163,19.251348005183182,0.07576326845931716,g
58759.71640004163,18.681086717517992,0.021898944442170526,R
58760.71640004163,19.34439840181537,0.08076505796144832,g
58763.46640004163,18.67619003975975,0.03482992322426495,R
58765.799733374966,18.74226719173338,0.04822844096780927,R
58768.883066708295,19.822937123537375,0.048635862226902804,g
58771.924733374966,18.79235950213124,0.035885574762121245,R
58774.174733374966,20.078534794173326,0.051924414246211414,g
58774.674733374966,18.996619279280342,0.012864816661860862,R
58776.71640004163,20.05944254773531,0.08255637132477155,g
58776.758066708295,18.819498586318012,0.03355684471985195,R
58779.258066708295,20.16199175595872,0.07472564305590439,g
