time,mag,magerr,band
58888.19807500416,20.566350862741047,0.1008938940207404,R
58889.114741670826,21.221180058284855,0.1349526388446004,g
58891.614741670826,21.345084521460638,0.13293293188218452,g
58892.15640833749,20.825957612996888,0.08754234174708979,R
58894.03140833749,20.65753933242698,0.1513097257824454,g
58894.614741670826,19.76431635551785,0.07321594735361756,R
58898.44807500416,19.628978805175702,0.1784895704916935,g
58900.239741670826,18.907800875886522,0.10180932408486569,R
58900.82307500416,19.684080084101076,0.16142920318019605,g
58903.94807500416,19.162318363871,0.07975547806679188,R
58905.78140833749,19.905912302131114,0.17297657404552697,g
58906.03140833749,18.93326267209495,0.08373162721037701,R
58908.53140833749,19.329432657973758,0.15155858924899604,g
58910.15640833749,19.47786053959898,0.07067835469511623,R
58912.32307500416,19.313726624051657,0.061238272072890204,R
58912.489741670826,19.72488209439825,0.13835322309115472,g
58914.614741670826,19.603194843670423,0.09616302880242364,R
58914.65640833749,19.94360337764821,0.16251419459447106,g
58917.94807500416,21.065485371427336,0.16859774232801567,g
58918.07307500416,19.69327103592534,0.05963845685121831,R
58920.19807500416,20.488717047125345,0.1592030339835844,g
58920.53140833749,19.96963307329438,0.07558098594763656,R
58924.40640833749,19.715379866900804,0.060567534862223174,R
58926.65640833749,20.0496068020102,0.06329125656088418,R
58927.90640833749,20.797705371288988,0.1410709303043503,g
58929.90640833749,20.200132036612608,0.09132015600377048,R
58933.44807500416,21.358751136246237,0.1608483040596638,g
58934.489741670826,20.435694958867163,0.09730542509008304,R
58937.44807500416,22.155616181979703,0.1316353876866653,g
58939.69807500416,20.762099048742236,0.05809041671052964,R
58940.739741670826,21.77803747547164,0.17072331253932235,g
58942.69807500416,20.71118330492107,0.06397372514977137,R
58943.03140833749,22.223389479530596,0.15270375339886136,g
58947.82307500416,22.375457397186864,0.16655735546010078,g
58948.78140833749,21.03903576863476,0.07858589096456417,R
58950.53140833749,22.365056068940728,0.15758719196893328,g
58951.03140833749,20.624433709160318,0.08238890289601926,R
