time,mag,magerr,band
58572.98813254248,19.590222682255735,0.10549364480335652,g
58573.69646587581,18.41986987481047,0.0654006365638597,R
58575.154799209144,18.887039618084717,0.09946292218681722,g
58577.404799209144,18.925107992144273,0.07719918921171737,R
58577.98813254248,19.534194800958108,0.09627353762831267,g
58580.904799209144,19.54577647169876,0.03826353512008647,R
58581.779799209144,19.75530974025857,0.11408958897938049,g
58583.279799209144,19.613237913472243,0.06988635205128824,R
58583.94646587581,20.215174805313808,0.09858395577480042,g
58585.44646587581,19.617867009890507,0.051823485020058443,R
58586.23813254248,19.80847637411214,0.12449426641024616,g
58588.48813254248,19.968148904012246,0.09386681634508923,g
58588.654799209144,19.61277687078133,0.05717467588472153,R
58590.73813254248,19.688954893431323,0.10458177458305133,g
58591.529799209144,19.498877933190965,0.08232449364790115,R
58593.69646587581,19.389425486492133,0.05252650783223383,R
58595.154799209144,20.087095246452176,0.0995821356117145,g
58595.86313254248,19.39450480109301,0.05038590265160063,R
58599.279799209144,20.00361167435549,0.11325869676853317,g
58599.404799209144,19.355287288890935,0.0578555655299571,R
58602.11313254248,20.56252832766373,0.09379829820750521,g
58602.44646587581,19.38449101188522,0.057925503769468235,R
58604.36313254248,20.461697043221584,0.09269514544983956,g
58606.11313254248,19.54142256640855,0.06608475136580408,R
58606.529799209144,20.331211286368895,0.1020160870210878,g
58609.404799209144,20.51000691460404,0.10900821799877423,g
58609.73813254248,19.56901270017558,0.06274907431319468,R
58611.94646587581,20.586655640735344,0.1034386086792992,g
58612.07146587581,19.870897312164843,0.03758163835586492,R
58614.07146587581,20.776145977165335,0.10572509649167598,g
58614.779799209144,20.126352296683446,0.0693058749075428,R
58617.529799209144,20.099312793758926,0.041269004161724354,R
58619.779799209144,20.252518214631824,0.0558003745005438,R
58620.61313254248,21.35392394567003,0.1066295046423415,g
58622.404799209144,20.58492044279985,0.06552299435308759,R
