time,mag,magerr,band
59510.42665777228,19.551183650144306,0.09810100837619666,R
59513.593324438945,21.112360618678263,0.05727460229879991,R
59514.13499110562,21.553279560403244,0.14412983835428708,g
59515.75999110562,20.475795832884693,0.05825355750268675,R
59516.218324438945,21.022891789514716,0.18046023223033894,g
59518.92665777228,20.081922766110434,0.06840495505187759,R
59521.13499110562,20.291605164719428,0.141436797485205,g
59521.75999110562,19.637187223598612,0.07132579754791427,R
59524.093324438945,19.33197323311136,0.06688760112696998,R
59524.75999110562,20.030807095491305,0.14311723597022716,g
59528.30165777228,19.406332002324447,0.055736966862614507,R
59529.67665777228,20.772969719163175,0.17612505579399915,g
59531.093324438945,19.60942850185563,0.09162741129914884,R
59532.25999110562,20.861738750663108,0.14261390376694189,g
59534.67665777228,20.27034258740727,0.16018551051096414,g
59535.88499110562,19.764856221383834,0.09413919358321639,R
59538.42665777228,20.51929681870721,0.16912272705260625,g
59539.30165777228,20.22014346768803,0.07171822619872614,R
59542.093324438945,21.11530643453344,0.1755127414953738,g
59544.468324438945,20.286758846918655,0.10251308832351393,R
59545.38499110562,21.08201350170309,0.17187485466549426,g
59548.093324438945,21.761000722839377,0.17037349699450502,g
59549.13499110562,20.586385229990455,0.08604349330767813,R
59551.30165777228,21.703687777028545,0.14833956173991153,g
59551.63499110562,20.819143528576163,0.07893077669571574,R
59554.67665777228,21.046998640403487,0.0608423585760379,R
59554.718324438945,21.491699145697726,0.15020449039732403,g
59556.80165777228,21.887451582775746,0.17356183880857862,g
59556.968324438945,21.166383428897,0.06441056498994516,R
59559.218324438945,21.01263782949011,0.08625646788329612,R
59559.67665777228,22.184686506285964,0.15515625936759816,g
59561.30165777228,21.156574502772738,0.08071655626851759,R
59561.968324438945,22.97060433875307,0.16881186423691646,g
59563.468324438945,21.329212829804252,0.09049927477081042,R
59564.50999110562,23.224305658774938,0.13887723405277855,g
59568.30165777228,22.52394318386115,0.16131625131973645,g
59572.17665777228,23.842286720340446,0.16844598050065301,g
59573.17665777228,21.701062227253338,0.09071678167129885,R
