time,mag,magerr,band
60715.909963963495,17.490555105849666,0.057214344075227165,g
60716.74329729682,18.08577303701822,0.047539586549180377,R
60719.11829729682,19.003869123282506,0.044073452573564126,g
60720.36829729682,18.40991660594074,0.06081016415396044,R
60721.20163063016,18.86552068848423,0.06750420503322571,g
60722.70163063016,17.87121670913639,0.03497456981432716,R
60723.24329729682,18.609559621466357,0.0537560962084683,g
60724.74329729682,17.49577744214023,0.03159078038301035,R
60725.61829729682,18.004394203186333,0.05354255504756785,g
60727.409963963495,17.2877404383567,0.017251427839114583,R
60728.07663063016,17.481718497969556,0.042715958843619305,g
60732.11829729682,17.44895729712234,0.04881295705317699,g
60732.36829729682,16.910180186307713,0.03684663770289801,R
60734.74329729682,17.032277204259632,0.040189416370142624,R
60735.534963963495,17.529924743962216,0.03754963862415032,g
60738.61829729682,17.068528325748435,0.018516951338191874,R
60741.70163063016,17.834027680455613,0.03312366680217155,g
60742.534963963495,17.223922408930232,0.03806443572659969,R
60744.11829729682,17.98826603113249,0.07119852593108134,g
60744.57663063016,17.21551269369067,0.03408498370001771,R
60746.784963963495,17.34237024337304,0.03341986985027395,R
60749.034963963495,18.168085670661313,0.059317922016079605,g
60749.159963963495,17.479359091635008,0.035975961450898195,R
60755.61829729682,18.352412552103676,0.04281834426603823,g
60755.74329729682,17.641461173895035,0.04129753998400047,R
60757.784963963495,17.71468967027244,0.013032469572930552,R
60757.82663063016,18.58194733511922,0.035216290894201495,g
60761.45163063016,18.861533445042333,0.06625497221120516,g
60765.24329729683,18.97339774179572,0.06510011149991553,g
60766.36829729683,18.113391919206418,0.024723238331101023,R
60768.95163063016,19.343091984937175,0.04659736202528904,g
60769.284963963495,18.315587700875287,0.06082979081545571,R
60771.284963963495,18.287419835255665,0.04572614982921136,R
60775.49329729683,19.58989189664091,0.02872559258817339,g
60777.36829729683,18.57747086165143,0.017457331530336215,R
60778.784963963495,19.766348951694454,0.031809283570163285,g
