time,mag,magerr,band
58712.31387703266,18.668284383671423,0.06681339343155604,R
58713.022210366,19.62758276338117,0.16306195946432725,g
58715.48054369933,20.094960942374115,0.06022518995737225,R
58716.022210366,20.573578372386134,0.1396992580377989,g
58717.647210366,19.15711039609515,0.056454540992947236,R
58718.10554369933,19.394802640413154,0.15443395517413605,g
58720.81387703266,18.368236327362755,0.09616142139265377,R
58723.022210366,18.284262917090555,0.18072084303695216,g
58723.647210366,17.87029337515976,0.059459444404271394,R
58725.98054369933,17.84198042847539,0.09574020066221915,R
58726.647210366,18.5133694334201,0.15406252294054695,g
58730.18887703266,18.206511174241037,0.05635601342816359,R
58731.56387703266,19.111968536749803,0.16676197911350582,g
58732.98054369933,18.055843341375407,0.10035004951995607,R
58734.147210366,19.069039055686606,0.1538294310945843,g
58736.56387703266,19.31869843270944,0.14086786800564574,g
58737.772210366,18.23380955571988,0.07435303178331977,R
58740.31387703266,19.484233518213145,0.1513908446545461,g
58741.18887703266,18.643645119503717,0.05522864373144003,R
58743.98054369933,19.45363001952699,0.14074429210037043,g
58746.35554369933,19.08387001163326,0.09163594886404627,R
58747.272210366,19.690290256753965,0.16774843602506545,g
58749.98054369933,20.16212340780486,0.14508517523436112,g
58751.022210366,19.026243058178146,0.06523852078045869,R
58753.18887703266,20.135077899428406,0.16664022247634888,g
58753.522210366,18.800731050358113,0.06101735519697361,R
58756.56387703266,18.94649220085875,0.06064980126779736,R
58756.60554369933,20.062572284448066,0.17117455469759266,g
58758.68887703266,20.614229206657956,0.16209749694779202,g
58758.85554369933,19.327106422248967,0.06740075131325994,R
58761.10554369933,19.555570640352684,0.053151886209870484,R
58761.56387703266,20.34076306878026,0.17657879549890604,g
58763.18887703266,19.729348112021555,0.06078219149546599,R
58763.85554369933,20.718472696909657,0.145554754881148,g
58765.35554369933,19.72022250068482,0.0914934442028285,R
58766.397210366,20.995173323308883,0.1669356871063776,g
58770.35554369933,19.767926510143045,0.08928420376256842,R
58774.06387703266,21.323016584694123,0.18026199125474485,g
