time,mag,magerr,band
59266.76129069459,22.367187461660542,0.22805175887165008,R
59267.84462402792,20.44817849146583,0.20834591814374823,g
59270.34462402792,20.33294537303122,0.23317929843660753,R
59270.76129069459,21.573846539622153,0.1952079288986958,g
59273.92795736126,22.025251347160232,0.22986364441728696,g
59275.01129069459,21.65421017560528,0.22258494690374483,R
59277.01129069459,21.744560437713957,0.2306841123213701,g
59277.46962402792,22.0729610951656,0.2291848220060614,R
59279.55295736126,22.34912702776075,0.21535730763693228,g
59279.80295736126,22.405456319711053,0.21101728855650417,R
59283.01129069459,21.335343259653687,0.210660372466384,R
59283.76129069459,21.63022562435638,0.20756827845035491,g
59286.26129069459,21.85390651265501,0.2322407448661212,R
59287.76129069459,22.342552421502937,0.22190461321339522,g
59289.84462402792,22.43024085775043,0.21879348576930518,g
59291.59462402792,21.47272261006337,0.19487023929463537,R
59292.67795736126,22.650215981524152,0.20868271952225279,g
59294.42795736126,22.00837782244594,0.18806015757506034,R
59294.84462402792,22.095399412381337,0.20361119709211578,g
59297.76129069459,21.94616443621053,0.225921779032385,g
59299.05295736126,22.483422581392357,0.211042340900205,R
59301.01129069459,22.689814630879287,0.22502052323396163,g
59301.21962402792,21.383437809851653,0.23426494017083493,R
59303.30295736126,21.544684519456155,0.2264478670067247,R
59305.55295736126,22.855503396716845,0.20023888806428075,g
59306.01129069459,22.648942307122883,0.2333645521164505,R
59307.886290694594,23.256695040435172,0.23381052398209742,g
59308.761290694594,22.05397064816995,0.20054099578976947,R
59311.92795736126,22.389936122348256,0.21720876946140918,R
59314.05295736126,22.81906066324597,0.2208795084863429,R
59316.30295736126,23.8205095148993,0.22025669872941323,g
59316.386290694594,23.685935564715546,0.23461753937951024,R
59319.05295736126,23.710990571572783,0.23021501428598468,R
59319.84462402792,24.307319135584,0.21296580687188008,g
59321.71962402792,24.24006452408243,0.23382791115350451,R
59322.261290694594,24.572265119301555,0.2011238514542517,g
59324.30295736126,23.376379392136382,0.21587431888040845,R
59325.136290694594,25.04217828404958,0.23583395214991315,g
