time,mag,magerr,band
59300.649451058256,20.54668089469505,0.08753618554144549,g
59302.024451058256,19.04284883767246,0.049477366093439,R
59302.73278439159,20.3756734883613,0.09032858692395823,g
59304.69111772492,20.387327617923958,0.0611968721341447,R
59305.44111772492,20.88465352481178,0.11459044210793046,g
59307.48278439159,20.682076301923637,0.04501858427979272,R
59308.899451058256,21.374326672748808,0.1299369237153663,g
59311.44111772492,20.14093162759116,0.06421141534023792,R
59311.524451058256,20.869387793844382,0.1189048992766509,g
59314.149451058256,20.61265936816487,0.12623342198450602,g
59315.06611772492,20.425032712009553,0.0851966805126832,R
59316.774451058256,21.037428053250103,0.1069643956890571,g
59317.274451058256,20.080151017828275,0.07731344556091119,R
59318.94111772492,20.880240179861378,0.09788126527994562,g
59320.44111772492,20.041595878360873,0.08485678531889483,R
59321.024451058256,21.313113780214017,0.08846698923044706,g
59323.06611772492,21.23042506604497,0.12375124782852821,g
59323.23278439159,20.226371743021286,0.046847310266040595,R
59325.69111772492,21.27723686119946,0.12697500356348335,g
59325.81611772492,20.811434013748936,0.044062610111056826,R
59328.81611772492,21.16552726514591,0.09788156762855163,g
59329.19111772492,20.53200439530421,0.06802012204990082,R
59331.35778439159,21.694727215046996,0.12302665675647528,g
59332.44111772492,21.14860984553334,0.04517533367462642,R
59334.48278439159,21.26836153605572,0.06828444175851467,R
59337.06611772492,21.412324403725776,0.039994469807349844,R
59337.649451058256,22.242653284952652,0.09746273251451563,g
59339.73278439159,22.277305746309008,0.12827126695647567,g
59340.274451058256,21.378152878781165,0.06991665451336815,R
59342.44111772492,21.598849849189687,0.07554539957977774,R
59342.94111772492,23.02994928283905,0.12604377086237706,g
59345.06611772492,22.50571109984802,0.11511610764011149,g
59346.274451058256,21.719066196787132,0.07142300870075284,R
59347.399451058256,22.67869818410883,0.13046334712716165,g
59349.44111772492,22.774567610712964,0.11574928084447787,g
59349.60778439159,22.000928500704077,0.05258910585744959,R
