time,mag,magerr,band
59943.82679950983,18.892716084494825,0.04564616418049014,g
59943.86846617649,18.24202085839971,0.031125350204673476,R
59948.16013284316,18.92597772366849,0.07693282251806427,g
59948.66013284316,18.270521065927788,0.012675622522791936,R
59951.86846617649,17.768555679745656,0.047009563774040614,R
59954.16013284316,17.490775935151447,0.03520174362608209,R
59954.53513284316,17.754574274210363,0.06770686602854444,g
59956.20179950983,17.354060656623073,0.011953304906560571,R
59960.28513284316,17.513099405968006,0.047511621483981255,R
59963.36846617649,17.862209809480394,0.04430140481201224,g
59964.53513284316,17.627867387515476,0.047941420552568226,R
59969.32679950983,18.84040330551614,0.05201658826527433,g
59972.70179950983,18.18402661391795,0.04919291154017775,R
59972.86846617649,18.892208914105392,0.08516087129074926,g
59975.82679950983,19.371040611319344,0.0395940162951168,g
59977.32679950983,18.451669512567932,0.012863480504474487,R
59978.45179950983,19.40569944425281,0.04239645280583107,g
59980.07679950983,18.622956917488374,0.05367353549371136,R
59981.41013284316,19.668321865765414,0.08575397261256612,g
59983.28513284316,18.775638407113245,0.028109293571643705,R
59983.61846617649,19.66922145447907,0.08674135802329629,g
59986.74346617649,19.996506599375856,0.0682512126445761,g
59989.49346617649,18.95485253083546,0.011189134451846435,R
59991.82679950983,19.08630679183716,0.012681438038116045,R
59992.20179950983,20.185590720396732,0.05835995418934017,g
59994.91013284316,20.21065984194565,0.06743054511383538,g
59995.78513284316,19.310326427440266,0.042642441381814895,R
59996.95179950983,20.460352721428254,0.049404204340991756,g
59997.95179950983,19.439024697022447,0.04486448656356613,R
60000.20179950983,20.559148990460745,0.08542724019794022,g
60000.70179950983,19.379751934989542,0.043210542185349074,R
60002.74346617649,20.810819834275154,0.04538425956869627,g
60002.78513284316,19.565225372345175,0.02774107181341541,R
60005.28513284316,20.84008141861769,0.0736207061743298,g
60005.49346617649,19.603789233706188,0.051944105398835774,R
