time,mag,magerr,band
59604.11726896398,19.797178793929383,0.18013661909313777,g
59604.78393563064,19.29850427683088,0.07746837622885816,R
59606.99226896398,19.464346338156197,0.07711562449129299,R
59608.200602297315,19.868980528202798,0.19606902824813968,g
59610.075602297315,19.522088349732268,0.08103748874633745,R
59612.825602297315,19.75058529402287,0.18795316480975802,g
59612.99226896398,19.326518723002945,0.06855189729211245,R
59615.40893563064,18.71429586549079,0.2056966639434481,g
59618.11726896398,18.571166141891197,0.09031959704040995,R
59620.575602297315,18.5490153536893,0.057376817503071414,R
59624.53393563064,18.371011096841432,0.06415077790554992,R
59624.61726896398,18.819695441841564,0.16051028842543658,g
59627.53393563064,19.49770307457021,0.18047571771316828,g
59629.78393563064,18.454498868714346,0.05214469956316299,R
59631.03393563064,18.832043422339485,0.1868533613875201,g
59632.24226896398,18.391863472712817,0.07782037552581034,R
59635.325602297315,18.418267777281805,0.05234482273038829,R
59635.74226896398,19.81706377998739,0.19343066097102216,g
59638.03393563064,20.162953445864282,0.1681977604413322,g
59638.450602297315,18.677992828025886,0.08618761026075815,R
59640.99226896398,18.727456081698822,0.09929590466024804,R
59641.950602297315,19.357649657257117,0.1736054899175038,g
59643.49226896398,19.13983019206076,0.05347648215862108,R
59645.36726896398,20.582628933776228,0.16056289908893392,g
59647.49226896398,20.106038798293003,0.1654956786283877,g
59650.78393563065,19.234015086192162,0.08392665723132398,R
59651.03393563065,20.990513105911273,0.20293574248422624,g
59653.53393563065,20.757063431987717,0.169920832268791,g
59653.74226896398,19.418553888429955,0.08664635136348223,R
59655.61726896398,20.209868158540132,0.1909866014819132,g
59656.575602297315,19.460202708412456,0.09668392949863613,R
59659.03393563065,19.92653480787224,0.05955398404427052,R
59661.200602297315,19.705339344555277,0.050248876571832204,R
59665.200602297315,19.924998743716873,0.08703154508009432,R
59665.78393563065,21.73552274023349,0.20846794040115096,g
59668.86726896398,21.93124949279491,0.19545518654075192,g
