time,mag,magerr,band
58066.98464229006,18.458242874656808,0.04801876162700079,R
58068.442975623395,19.556461732284298,0.10567539992214407,g
58070.692975623395,19.438322084378854,0.07145854497947574,R
58071.27630895673,20.100738747526833,0.10374474232467504,g
58074.192975623395,19.40363336958698,0.05536385834134866,R
58075.067975623395,20.319980567718602,0.11583688177808987,g
58076.567975623395,19.43755270638733,0.056938255549562555,R
58077.23464229006,19.579171463760847,0.12729786957376024,g
58078.73464229006,19.06461791052695,0.053446921716008164,R
58079.52630895673,19.357753078526873,0.08682731759281803,g
58081.77630895673,19.490913173767158,0.09243641060424915,g
58081.942975623395,19.0475285611605,0.060949067161958116,R
58084.817975623395,19.347226579891437,0.07040530328227464,R
58086.15130895673,20.212217624538535,0.10741456856267044,g
58086.98464229006,19.21637240104043,0.05748966707696073,R
58088.442975623395,20.173437915097185,0.12090748623248039,g
58089.15130895673,19.44661348399762,0.06443613755442205,R
58092.567975623395,20.590964678539,0.09055248888883237,g
58092.692975623395,19.65617588864069,0.05940948101453057,R
58095.40130895673,20.608434648720056,0.11975927880300682,g
58095.73464229006,19.98414685838863,0.04763163115161934,R
58097.65130895673,20.731345779655463,0.0995143997225415,g
58099.40130895673,20.061131017949794,0.08129221124333413,R
58099.817975623395,21.421968080739248,0.10644010488989479,g
58102.692975623395,21.026864000305284,0.10993271609564573,g
58103.02630895673,20.10669480421257,0.05775488992138679,R
58105.23464229006,21.120177860983993,0.09939692408321672,g
58107.35964229006,21.752382609614237,0.10108246911742386,g
58109.65130895673,21.870980462932494,0.12190425953246156,g
58110.817975623395,20.824555513710422,0.07729340364640647,R
58111.692975623395,22.001961334967962,0.13350515390243092,g
58113.067975623395,20.95579488024179,0.07563099107482375,R
58113.90130895673,22.110707922113157,0.10135701231961224,g
